supplier_code,supplier_name_code,supplier_category,id_produto,cod_artigo,des_artigo,des_produto,product_category,des_linha,des_colecao,val_custo_inicial,qtd_estoque,ultima_venda,velocidade_diaria,coverage_days
VI LINGERIE,VI LINGERIE,Geral,2720,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2713,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,21.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2710,01.03.04,MODELADOR BOJO- 1601,BODY,UNDERWARE,SHAPEWARE,CONTINUO,26.28,7.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2341,01.01.02,SOUTIEN REGATA COM BOJO - 110181,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2340,01.02.06,TANGA - 1484,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.59,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2338,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,10.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2333,01.03.04,MODELADOR BOJO- 1601,BODY,UNDERWARE,SHAPEWARE,CONTINUO,26.28,14.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2332,01.03.05,MODELADOR TQC - 1631,BODY,UNDERWARE,SHAPEWARE,CONTINUO,25.21,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2328,01.01.02,SOUTIEN REGATA COM BOJO - 110181,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2326,01.02.06,TANGA - 1484,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.59,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2325,01.02.06,TANGA - 1484,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.59,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2324,01.02.06,TANGA - 1484,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.59,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2322,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,CONTINUO,15.13,14.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2321,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,CONTINUO,15.13,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2297,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,6.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,2296,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,7.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1074,01.01.10,SOUTIEN SUSTENTAÇÃO- 1324,SOUTIEN,UNDERWARE,BASICO,CONTINUO,12.34,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1072,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,20.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1071,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,13.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1069,01.01.13,CINTA CETINETE - 1615,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,11.65,4.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1068,01.01.13,CINTA CETINETE - 1615,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,11.65,23.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1065,01.03.04,MODELADOR BOJO- 1601,BODY,UNDERWARE,SHAPEWARE,CONTINUO,26.28,16.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1060,01.01.06,SOUTIEN TQC ALÇA SILICONE - 1449,SOUTIEN,UNDERWARE,BASICO,CONTINUO,14.52,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1058,01.01.06,SOUTIEN TQC ALÇA SILICONE - 1449,SOUTIEN,UNDERWARE,BASICO,CONTINUO,14.52,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1049,01.03.07,MODELADOR AMAMENTAÇÃO- 1624,BODY,UNDERWARE,MATERNITY,CONTINUO,22.59,11.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1048,01.02.12,SOUTIEN AMAMENTAÇÃO- 1602,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,14.66,4.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1042,01.01.10,SOUTIEN SUSTENTAÇÃO- 1324,SOUTIEN,UNDERWARE,BASICO,CONTINUO,12.34,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1039,01.01.10,SOUTIEN SUSTENTAÇÃO- 1324,SOUTIEN,UNDERWARE,BASICO,CONTINUO,12.34,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1027,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1026,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1025,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,11.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1024,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1020,01.03.04,MODELADOR BOJO- 1601,BODY,UNDERWARE,SHAPEWARE,CONTINUO,26.28,18.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1016,01.03.05,MODELADOR TQC - 1631,BODY,UNDERWARE,SHAPEWARE,CONTINUO,25.21,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1011,01.01.02,SOUTIEN REGATA COM BOJO - 110181,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,8.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14628,01.01.105,SUTIA VERSATIL - 110534,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14613,01.01.104,SOUTIEN REGATA COM BOJO - 110508,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,57.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14614,01.01.104,SOUTIEN REGATA COM BOJO - 110508,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,55.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14617,01.01.104,SOUTIEN REGATA COM BOJO - 110508,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,79.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14627,01.01.105,SUTIA VERSATIL - 110534,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14630,01.01.105,SUTIA VERSATIL - 110534,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14632,01.01.105,SUTIA VERSATIL - 110534,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14633,01.01.105,SUTIA VERSATIL - 110534,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14635,01.70.84,SOUTIEN SUPER UP - 110537,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,4.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14636,01.70.84,SOUTIEN SUPER UP - 110537,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14637,01.70.84,SOUTIEN SUPER UP - 110537,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14641,01.70.84,SOUTIEN SUPER UP - 110537,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14642,01.70.84,SOUTIEN SUPER UP - 110537,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14652,01.70.85,SOUTIEN TQC ALÇA SILICONE - 110509,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,66.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14490,01.01.104,SOUTIEN REGATA COM BOJO - 110508,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,41.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30566,01.51.13,MACAQUINHO MODELADOR- 350168,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,36.0,2018-12-07,,0.0
VI LINGERIE,VI LINGERIE,Geral,14528,01.70.91,SOUTIEN PUSH UP - 110571,SOUTIEN,UNDERWARE,BASICO,CONTINUO,12.9,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14527,01.70.91,SOUTIEN PUSH UP - 110571,SOUTIEN,UNDERWARE,BASICO,CONTINUO,12.9,8.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14526,01.70.91,SOUTIEN PUSH UP - 110571,SOUTIEN,UNDERWARE,BASICO,CONTINUO,12.9,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14491,01.01.104,SOUTIEN REGATA COM BOJO - 110508,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,26.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14489,01.01.104,SOUTIEN REGATA COM BOJO - 110508,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,60.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14523,01.70.91,SOUTIEN PUSH UP - 110571,SOUTIEN,UNDERWARE,BASICO,CONTINUO,12.9,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,84,01.02.03,FIO DUPLO - 120184,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.22,48.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,922,01.02.10,CINTA CIRURGICA - 1628,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,18.55,30.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,934,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,18375,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,INDEFINIDA,15.13,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,18376,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,INDEFINIDA,15.13,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,18378,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,INDEFINIDA,15.13,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,18383,C913,SOUTIEN AMAMENTACAO - 311602,SOUTIEN,UNDERWARE,MATERNITY,INDEFINIDA,,22.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,935,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,7.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,19262,C1899,MODELADOR MATERNITY COPA C - 350683,BODY,UNDERWARE,BASICO,INDEFINIDA,,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,19264,C1899,MODELADOR MATERNITY COPA C - 350683,BODY,UNDERWARE,BASICO,INDEFINIDA,,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,19265,C1899,MODELADOR MATERNITY COPA C - 350683,BODY,UNDERWARE,BASICO,INDEFINIDA,,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,940,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,24.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,941,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,24.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,942,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,5.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,947,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,948,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,949,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,953,01.02.03,FIO DUPLO - 120184,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.22,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,955,01.02.03,FIO DUPLO - 120184,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.22,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,958,01.01.03,SOUTIEN  PUSH UP - 110178,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,960,01.01.03,SOUTIEN  PUSH UP - 110178,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,961,01.01.03,SOUTIEN  PUSH UP - 110178,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,962,01.01.03,SOUTIEN  PUSH UP - 110178,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,963,01.01.03,SOUTIEN  PUSH UP - 110178,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,974,01.01.21,SOUTIEN TQC - 310250,SOUTIEN,UNDERWARE,BASICO,CONTINUO,19.13,23.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,979,01.01.20,SOUTIEN SUPER UP - 110246,SOUTIEN,UNDERWARE,BASICO,CONTINUO,28.62,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,984,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,986,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,26851,01.70.13,SOUTIEN BOJO D RENDA - 210410,SOUTIEN,UNDERWARE,BASICO,CONTINUO,19.89,32.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,26852,01.70.13,SOUTIEN BOJO D RENDA - 210410,SOUTIEN,UNDERWARE,BASICO,CONTINUO,19.89,63.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,26866,01.01.03,SOUTIEN  PUSH UP - 110178,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,26871,01.01.04,SOUTIEN BASE - 110179,SOUTIEN,UNDERWARE,BASICO,CONTINUO,10.95,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,26877,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,CONTINUO,15.13,10.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,26879,01.03.05,MODELADOR TQC - 1631,BODY,UNDERWARE,SHAPEWARE,CONTINUO,25.21,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,26894,01.02.13,CINTA ALTA FIO - 340127,CALCINHA,UNDERWARE,SHAPEWARE,CONTINUO,17.59,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,27227,01.01.84,SOUTIEN AMAMENTAR BOJO POA - 310382,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,17.6,33.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,27228,01.01.85,SOUTIEN AMAMENTAR POA - 310383,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,13.2,29.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,28353,C670,SUTIA VERSATIL - 110629,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,28354,C670,SUTIA VERSATIL - 110629,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,28358,C670,SUTIA VERSATIL - 110629,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,21.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,28359,C670,SUTIA VERSATIL - 110629,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,27.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,28361,C670,SUTIA VERSATIL - 110629,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,16.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,28362,C670,SUTIA VERSATIL - 110629,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,28.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,28523,01.70.13,SOUTIEN BOJO D RENDA - 210410,SOUTIEN,UNDERWARE,BASICO,CONTINUO,19.89,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,29895,01.01.20,SOUTIEN SUPER UP - 110246,SOUTIEN,UNDERWARE,BASICO,CONTINUO,28.62,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30223,01.03.12,BODY MODELADOR TQC- 350490,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30227,01.03.13,BODY MODELADOR COPA C- 350314,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,13.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30229,01.03.13,BODY MODELADOR COPA C- 350314,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,20.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30231,01.03.13,BODY MODELADOR COPA C- 350314,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,14.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30233,01.03.13,BODY MODELADOR COPA C- 350314,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30235,01.03.13,BODY MODELADOR COPA C- 350314,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,8.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30237,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,9.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30238,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,6.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30240,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,7.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30241,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,8.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30346,C366,SOUTIEN EVOLUTION BOJO B - 110626,SOUTIEN,UNDERWARE,BASICO,INDEFINIDA,,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,988,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,CONTINUO,15.13,7.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1005,01.01.07,SOUTIEN TQC - 1434,SOUTIEN,UNDERWARE,BASICO,CONTINUO,15.13,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1007,01.02.06,TANGA - 1484,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.59,11.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1008,01.02.06,TANGA - 1484,CALCINHA,UNDERWARE,BASICO,CONTINUO,4.59,3.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30549,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,8.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30550,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,14.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30551,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,9.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30552,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,6.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30553,01.03.14,BODY MODELADOR COPA D- 350313,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,9.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30556,01.03.15,BODY ESTRUTURADO COPA C- 350491,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30557,01.03.15,BODY ESTRUTURADO COPA C- 350491,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,10.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30558,01.03.15,BODY ESTRUTURADO COPA C- 350491,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,15.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30559,01.03.15,BODY ESTRUTURADO COPA C- 350491,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,15.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30562,01.03.15,BODY ESTRUTURADO COPA C- 350491,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,20.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30563,01.03.15,BODY ESTRUTURADO COPA C- 350491,BODY,UNDERWARE,SHAPEWARE,CONTINUO,0.0,20.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30568,01.60.06,BERMUDA MODELADORA RENDA- 340456,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,19.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30569,01.60.06,BERMUDA MODELADORA RENDA- 340456,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,11.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30570,01.60.06,BERMUDA MODELADORA RENDA- 340456,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,18.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30571,01.60.06,BERMUDA MODELADORA RENDA- 340456,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,18.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30575,01.60.07,BERMUDA ALTA MODELADORA- 340252,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30576,01.60.07,BERMUDA ALTA MODELADORA- 340252,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,13.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30577,01.60.07,BERMUDA ALTA MODELADORA- 340252,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,12.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30581,01.60.07,BERMUDA ALTA MODELADORA- 340252,BERMUDA,UNDERWARE,SHAPEWARE,CONTINUO,0.0,7.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30644,01.01.85,SOUTIEN AMAMENTAR POA - 310383,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,13.2,21.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30645,01.01.85,SOUTIEN AMAMENTAR POA - 310383,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,13.2,21.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30649,01.01.85,SOUTIEN AMAMENTAR POA - 310383,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,13.2,10.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30651,01.01.85,SOUTIEN AMAMENTAR POA - 310383,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,13.2,19.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30652,01.01.85,SOUTIEN AMAMENTAR POA - 310383,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,13.2,19.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,30653,01.01.85,SOUTIEN AMAMENTAR POA - 310383,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,13.2,23.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,1070,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,14.0,2018-12-06,,0.0
VI LINGERIE,VI LINGERIE,Geral,28677,01.70.91,SOUTIEN PUSH UP - 110571,SOUTIEN,UNDERWARE,BASICO,INDEFINIDA,12.9,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,24540,01.03.06,MODELADOR SEM BOJO- 1613,BODY,UNDERWARE,SHAPEWARE,CONTINUO,19.86,4.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,14651,01.70.85,SOUTIEN TQC ALÇA SILICONE - 110509,SOUTIEN,UNDERWARE,BASICO,CONTINUO,0.0,69.0,2018-12-12,,0.0
VI LINGERIE,VI LINGERIE,Geral,31042,C367,SOUTIEN SUPER UP - 110633,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,19.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,24547,01.02.12,SOUTIEN AMAMENTAÇÃO- 1602,SOUTIEN,UNDERWARE,MATERNITY,CONTINUO,14.66,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,24548,01.03.07,MODELADOR AMAMENTAÇÃO- 1624,BODY,UNDERWARE,MATERNITY,CONTINUO,22.59,2.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,24552,01.01.02,SOUTIEN REGATA COM BOJO - 110181,SOUTIEN,UNDERWARE,BASICO,CONTINUO,9.87,1.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,23090,C1839,SOUTIEN SUSTENTACAO - 311614,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,44.0,,,0.0
VI LINGERIE,VI LINGERIE,Geral,23095,C1839,SOUTIEN SUSTENTACAO - 311614,SOUTIEN,UNDERWARE,BASICO,CONTINUO,,23.0,,,0.0
