alert_date,product_id,category,regime,supplier,coverage_days,quantity,urgency,unit_cost,total_cost,substitutes_count,product_name,product_code,has_pending_order,pending_order_date,pending_expected_date,days_until_expected_arrival,risk_score
2020-04-25,15072,UNDERWARE,commodity,FEMINIS,7.0,108,CRITICAL,0.0,0.0,0,SOT PU MEIA RENDA - S109,C1805,True,2020-04-25,2020-05-20,25,HIGH
2020-04-25,15263,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0,CALCA BOMBOM EST - 705B0619,01.19.117,True,2020-04-25,2020-05-15,20,CRITICAL
2020-04-25,15304,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,0.0,0.0,0,CALECON JACKARD - ZR0064,C1728,True,2020-04-25,2020-05-15,20,CRITICAL
2020-04-25,16222,MODA PRAIA,commodity,RIVANNA,4.0,108,CRITICAL,0.0,0.0,0,TOP RIPPLEY MINI BAB - RI201902,C2154,True,2020-04-25,2020-05-20,25,CRITICAL
2020-04-25,16223,MODA PRAIA,commodity,RIVANNA,3.0,108,CRITICAL,0.0,0.0,0,TOP RIPPLEY MINI BAB - RI201902,C2154,True,2020-04-25,2020-05-20,25,CRITICAL
2020-04-25,16825,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,5,JAQUETA MGA MOLETOM - BRS1731,C1841,True,2020-04-25,2020-05-30,35,CRITICAL
2020-04-25,17877,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,0,COLETE PELO ZIPER COURO - BRS1190,C791,True,2020-04-25,2020-05-30,35,CRITICAL
2020-04-25,18009,FITNESS,commodity,FOREVER FITNESS,3.0,108,CRITICAL,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-04-25,2020-05-25,30,CRITICAL
2020-04-25,18281,VESTUARIO,fashion,KEJ,1.0,24,CRITICAL,0.0,0.0,0,CALCA PANTALONA ABACAXI - BRS1958,C2367,True,2020-04-25,2020-05-30,35,CRITICAL
2020-04-25,19287,UNDERWARE,commodity,FEMINIS,4.0,108,CRITICAL,0.0,0.0,5,CAL FD RENDA - C122,C1807,True,2020-04-25,2020-05-20,25,CRITICAL
2020-04-25,20356,FITNESS,commodity,FOREVER FITNESS,2.0,108,CRITICAL,0.0,0.0,0,TOP ELASTICO PA - 294,C1272,True,2020-04-25,2020-05-25,30,CRITICAL
2020-04-25,26794,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0,CALCA FIO AMAR EST - 705B0628,01.19.120,True,2020-04-25,2020-05-15,20,CRITICAL
2020-04-25,31763,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 99 - PIN99-004,C1462,True,2020-04-25,2020-05-30,35,CRITICAL
2020-04-25,32864,VESTUARIO,fashion,EXINIA,2.0,24,CRITICAL,0.0,0.0,0,VESTIDO MANGUINHA FLORAL - BRS1996,C2417,True,2020-04-25,2020-05-20,25,CRITICAL
2020-04-25,33322,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,0.0,0.0,0,BODY MODELADOR COPA D- 350686,C2189,True,2020-04-25,2020-05-15,20,CRITICAL
2020-04-25,34689,BIJU / JOIAS,fashion,RELUZ BIJU,1.0,24,CRITICAL,0.0,0.0,0,PULSEIRA CORDAO - JB0091,C2103,True,2020-04-25,2020-05-30,35,CRITICAL
2020-04-26,3244,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,12.08,1304.64,5,SOT BS FULL RENDA - 402368,01.01.23,True,2020-04-26,2020-05-16,20,CRITICAL
2020-04-26,14994,VESTUARIO,fashion,KEJ,3.0,24,CRITICAL,0.0,0.0,0,CALCA PANT FOLHAGEM ONCA - BRS1835,C2121,True,2020-04-26,2020-05-31,35,CRITICAL
2020-04-26,15043,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,0.0,0.0,0,CALECON JACKARD - ZR0064,C1728,True,2020-04-26,2020-05-16,20,CRITICAL
2020-04-26,15543,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0,TOP CORT REM REL PTA MED - 704B2057,C948,True,2020-04-26,2020-05-16,20,CRITICAL
2020-04-26,16700,VESTUARIO,fashion,VALENTINA,3.0,24,CRITICAL,0.0,0.0,0,BLUSA MC LESE - BRS1793,C1939,True,2020-04-26,2020-05-31,35,CRITICAL
2020-04-26,17286,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,5,CAMISETA BASICA ML - BRS1267,C906,True,2020-04-26,2020-05-21,25,CRITICAL
2020-04-26,18024,FITNESS,commodity,FOREVER FITNESS,1.0,108,CRITICAL,0.0,0.0,0,REGATA DRY NADADOR - 6,C56,True,2020-04-26,2020-05-26,30,CRITICAL
2020-04-26,18046,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,5,CALCA FD FECHADA RENDA - ARC5B370,C178,True,2020-04-26,2020-05-16,20,CRITICAL
2020-04-26,22971,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,BLUSA LINHO FOLHAGEM - BRS1751,C1861,True,2020-04-26,2020-05-21,25,CRITICAL
2020-04-26,27784,LINHA NOITE,seasonal,LACK,1.0,204,CRITICAL,0.0,0.0,5,CAMISOLA ALC JAMILE RENDA - 572,C342,True,2020-04-26,2020-05-31,35,CRITICAL
2020-04-26,31867,VESTUARIO,fashion,BRAS,4.0,24,CRITICAL,0.0,0.0,0,ECHARPE ONÇA - BRS1700,C1797,True,2020-04-26,2020-05-16,20,CRITICAL
2020-04-26,34563,UNDERWARE,commodity,LOVE SECRET,1.0,108,CRITICAL,0.0,0.0,0,KIT 2 CALCINHA ALTA - 42315,C2423,True,2020-04-26,2020-05-31,35,CRITICAL
2020-04-27,1071,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,19.86,2144.88,0,MODELADOR SEM BOJO- 1613,01.03.06,True,2020-04-27,2020-05-17,20,CRITICAL
2020-04-27,1149,UNDERWARE,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,5,SOT LONGO NORMAL - 402519,01.01.73,True,2020-04-27,2020-05-17,20,CRITICAL
2020-04-27,10181,EROTICA,commodity,EROSS AFRODITE,1.0,108,CRITICAL,0.0,0.0,5,CAL ABERTA JOIA CADEADO- 5462,01.59.45,True,2020-04-27,2020-05-27,30,CRITICAL
2020-04-27,16045,MODA PRAIA,commodity,LAMAR,4.0,108,CRITICAL,0.0,0.0,0,CANGA GIGANTE - LM0176,C1017,True,2020-04-27,2020-06-01,35,CRITICAL
2020-04-27,16310,VESTUARIO,fashion,ROAD MEL,1.0,24,CRITICAL,0.0,0.0,0,MACACAO FOLHAGEM - BRS1472,C1277,True,2020-04-27,2020-06-01,35,CRITICAL
2020-04-27,20382,VESTUARIO,fashion,CHIC CORAL,1.0,24,CRITICAL,0.0,0.0,0,CROPPED CREPE LISTRA - BRS1499A,C2467,True,2020-04-27,2020-06-01,35,CRITICAL
2020-04-27,23426,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,6.37,687.96,0,BOYSHORT RENDA MICROFIBRA-5230,01.59.16,True,2020-04-27,2020-05-17,20,CRITICAL
2020-04-27,26727,MODA PRAIA,commodity,CLASS,6.0,108,CRITICAL,0.0,0.0,0,TOP CORT REM EST - AR4062E,01.18.128,True,2020-04-27,2020-05-17,20,CRITICAL
2020-04-27,31134,LINHA NOITE,commodity,LU MODAS,2.0,108,CRITICAL,0.0,0.0,5,SHORT DOLL CORACAO - ALINE-10,C1986,True,2020-04-27,2020-05-17,20,CRITICAL
2020-04-27,31156,MODA PRAIA,commodity,LAMAR,3.0,108,CRITICAL,0.0,0.0,0,SUNGA INFANTIL ESTAMP - LM0135,C1991,True,2020-04-27,2020-06-01,35,CRITICAL
2020-04-28,6311,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.45,372.6,0,FIO DUPLO COTTON - 5220,01.02.75,True,2020-04-28,2020-05-18,20,CRITICAL
2020-04-28,8920,UNDERWARE,commodity,CLASS,7.0,108,CRITICAL,18.13,1958.04,0,SOT BS STRAP STRASS - 402620,01.70.21,True,2020-04-28,2020-05-18,20,HIGH
2020-04-28,9595,UNDERWARE,commodity,CLASS,6.0,108,CRITICAL,22.14,2391.12,0,SOT BS STRASS OMBRO - 401012,01.70.30,True,2020-04-28,2020-05-18,20,CRITICAL
2020-04-28,12748,MODA PRAIA,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,5,TOP CORT REM LISO - 704B6021,C189,True,2020-04-28,2020-05-18,20,CRITICAL
2020-04-28,15294,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,4.92,531.36,0,CALCINHA BIQ S/ COSTURA -ZR0010,01.59.19,True,2020-04-28,2020-05-18,20,CRITICAL
2020-04-28,16219,MODA PRAIA,seasonal,RIVANNA,2.0,204,CRITICAL,0.0,0.0,0,TOP CROPET DE AMARRAR - 2055,C159,True,2020-04-28,2020-05-23,25,CRITICAL
2020-04-28,17302,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,CAMISETA BASICA MC - BRS1268,C907,True,2020-04-28,2020-05-23,25,CRITICAL
2020-04-28,18322,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0,VESTIDO MID LISTRA ARGOLA - BRS1964,C2373,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,20245,UNDERWARE,commodity,FEMINIS,2.0,108,CRITICAL,0.0,0.0,5,SOT LONGO BJ LISO - S127,C1901,True,2020-04-28,2020-05-23,25,CRITICAL
2020-04-28,21144,VESTUARIO,fashion,MARIA XIQUE,2.0,24,CRITICAL,0.0,0.0,5,REGATA LARGA FOLHA GRAV - BRS2020,C2441,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,21225,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0,SAIA LONGA SAMANTA - BRS2012,C2448,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,22962,VESTUARIO,fashion,SALOPP,1.0,24,CRITICAL,0.0,0.0,0,CALCA AMARRAR BOLSO - BRS1748,C1858,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,23097,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,0.0,0.0,5,SOUTIEN SUSTENTACAO - 311614,C1839,True,2020-04-28,2020-05-18,20,CRITICAL
2020-04-28,23132,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,VESTIDO ALC FLORES E FOLHAS - BRS1568,C1393,True,2020-04-28,2020-05-23,25,CRITICAL
2020-04-28,26397,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0,BLAZER CORTE LASER - BRS0714,01.44.9,True,2020-04-28,2020-05-18,20,CRITICAL
2020-04-28,28343,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0,TOP FECHADO STRAP REMOV - AR1903T,C1813,True,2020-04-28,2020-05-18,20,CRITICAL
2020-04-28,31850,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 59 - PIN59-016,C1533,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,31902,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,0,SHORT DOLL REG ABERTO FLOR - 13046R,C2297,True,2020-04-28,2020-05-28,30,CRITICAL
2020-04-28,32190,UNDERWARE,commodity,TETRA LINGERIE,1.0,108,CRITICAL,0.0,0.0,5,CALCINHA COTTON LISA - 604,C1982,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,33360,LINHA NOITE,commodity,CORPO SENSUAL,5.0,108,CRITICAL,0.0,0.0,0,SHORT DOLL DOG SUMMER - 115-5,C2276,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,33920,VESTUARIO,fashion,AQUA DOCE,1.0,24,CRITICAL,0.0,0.0,0,SHORT SUEDINE FIVELA - BRS2009,C2435,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-28,34727,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 79 - PIN79-013,C1603,True,2020-04-28,2020-06-02,35,CRITICAL
2020-04-29,419,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.02,326.16,5,CALCINHA ALGODAO - 5122,01.02.17,True,2020-04-29,2020-05-19,20,CRITICAL
2020-04-29,3774,UNDERWARE,commodity,CLASS,2.0,108,CRITICAL,13.68,1477.44,0,SOT BS PEROLA ALCA - 402334,01.01.25,True,2020-04-29,2020-05-19,20,CRITICAL
2020-04-29,12641,MODA PRAIA,seasonal,SAMPRAIA,1.0,204,CRITICAL,10.19,2078.76,0,CALCA 3D - SAM506C,01.19.123,True,2020-04-29,2020-05-29,30,CRITICAL
2020-04-29,14620,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,0.0,0.0,0,SOUTIEN REGATA COM BOJO - 110508,01.01.104,True,2020-04-29,2020-05-19,20,CRITICAL
2020-04-29,15267,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0,CALCA FIO AMAR COR REL - 705B0379,01.19.112,True,2020-04-29,2020-05-19,20,CRITICAL
2020-04-29,18576,VESTUARIO,fashion,EAGLE ROCK,2.0,24,CRITICAL,0.0,0.0,0,BLUSA S/M DEVORE - BRS1969,C2378,True,2020-04-29,2020-06-03,35,CRITICAL
2020-04-29,20721,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,CALCA PANTA LINHO COM CINTO - BRS1453,C1255,True,2020-04-29,2020-05-24,25,CRITICAL
2020-04-29,20870,LINHA NOITE,commodity,LU MODAS,2.0,108,CRITICAL,0.0,0.0,4,SHORT DOLL INF ALC DOG - 41-4,C2184,True,2020-04-29,2020-05-19,20,CRITICAL
2020-04-29,21236,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0,VESTIDO ALC TRIPLA  SAMANTA - BRS2013,C2449,True,2020-04-29,2020-06-03,35,CRITICAL
2020-04-29,22879,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,0,VESTIDO CURTO CAPIM DOURADO - BRS1899,C2237,True,2020-04-29,2020-06-03,35,CRITICAL
2020-04-29,25026,UNDERWARE,commodity,LIZ,2.0,108,CRITICAL,0.0,0.0,5,SOUTIEN LIFT POP B- 51501/B,01.70.60,True,2020-04-29,2020-05-29,30,CRITICAL
2020-04-29,26360,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0,TOP CORTININHA PADRAO EST - 704B6033,C946,True,2020-04-29,2020-05-19,20,CRITICAL
2020-04-29,29065,UNDERWARE,commodity,DEMILLUS,2.0,108,CRITICAL,0.0,0.0,0,CALCINHA ABRUPT - 56096,C1769,True,2020-04-29,2020-05-29,30,CRITICAL
2020-04-29,33636,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,2.0,108,CRITICAL,0.0,0.0,5,SHORT DOLL REG FOLHAGEM - 131182,C2250,True,2020-04-29,2020-05-24,25,CRITICAL
2020-04-29,33878,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,0,PIJAMA INF BASQUETE - 6103-0,C2227,True,2020-04-29,2020-05-24,25,CRITICAL
2020-04-29,35172,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0,CALCA FIO AMAR COR EST - ARC4062E,C184,True,2020-04-29,2020-05-19,20,CRITICAL
2020-04-30,974,UNDERWARE,commodity,VI LINGERIE,4.0,108,CRITICAL,19.13,2066.04,0,SOUTIEN TQC - 310250,01.01.21,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,6840,UNDERWARE,commodity,FEMINIS,4.0,108,CRITICAL,16.92,1827.36,0,CJ BS 1/2 RENDA + FD - FEMCJ031,01.71.01,True,2020-04-30,2020-05-25,25,CRITICAL
2020-04-30,8331,UNDERWARE,commodity,ZEE RUCCI,5.0,108,CRITICAL,5.19,560.52,5,CALCINHA FIO LASER-ZR0016,01.59.23,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,14102,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,10.47,1130.76,0,SOUTIEN BOJO DAILY -ZR0008,01.70.19,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,14934,UNDERWARE,commodity,FEMINIS,3.0,108,CRITICAL,0.0,0.0,0,SOT BS FULL RENDA - S118,C1803,True,2020-04-30,2020-05-25,25,CRITICAL
2020-04-30,16114,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0,TOP BASE TRIANGULO - 1724N,01.18.131,True,2020-04-30,2020-05-25,25,CRITICAL
2020-04-30,16160,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0,CALCA SHORT ALTO - 1702,01.19.110,True,2020-04-30,2020-05-25,25,CRITICAL
2020-04-30,16184,MODA PRAIA,commodity,RIVANNA,5.0,108,CRITICAL,0.0,0.0,0,MAIO REM DRAPE - 1775,01.20.49,True,2020-04-30,2020-05-25,25,CRITICAL
2020-04-30,18311,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0,CALCA PANTALONA LISTRA - BRS1962,C2371,True,2020-04-30,2020-06-04,35,CRITICAL
2020-04-30,20294,UNDERWARE,commodity,JESCRI,5.0,108,CRITICAL,0.0,0.0,0,CALCINHA FIO RENDA - JE0003,C1913,True,2020-04-30,2020-06-04,35,CRITICAL
2020-04-30,20457,VESTUARIO,fashion,VALENTINA,1.0,24,CRITICAL,0.0,0.0,0,REGATA FOLHAGEM APLIC - BRS2000,C2421,True,2020-04-30,2020-06-04,35,CRITICAL
2020-04-30,21180,VESTUARIO,fashion,EXINIA,3.0,24,CRITICAL,0.0,0.0,0,REGATA ALC TIE DIE - BRS2001,C2427,True,2020-04-30,2020-05-25,25,CRITICAL
2020-04-30,22269,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,BERMUDA BOLSO ALGODAO - BRS1915,C2262,True,2020-04-30,2020-05-25,25,CRITICAL
2020-04-30,26314,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,17.6,1900.8,5,SOUTIEN AMAMENTAR BOJO POA - 310382,01.01.84,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,26722,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0,TOP CORT REM EST - AR4062E,01.18.128,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,27942,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0,CALCA BIQ FRUFRU - 705B0402,C177,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,28560,EROTICA,commodity,EROSS AFRODITE,1.0,108,CRITICAL,0.0,0.0,0,CAL ABERTA JOIA CADEADO- 5462,01.59.45,True,2020-04-30,2020-05-30,30,CRITICAL
2020-04-30,28883,UNDERWARE,commodity,ZEE RUCCI,7.0,108,CRITICAL,5.19,560.52,5,CALCINHA FIO LASER-ZR0016,01.59.23,True,2020-04-30,2020-05-20,20,HIGH
2020-04-30,31612,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0,MAIO BOJO BOLHA ESTAMPADO - 709B4546,C195,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,32012,UNDERWARE,commodity,DIRA,2.0,108,CRITICAL,0.0,0.0,0,CALCA RENDA STRING - C313,C2357,True,2020-04-30,2020-05-30,30,CRITICAL
2020-04-30,32332,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,0.0,0.0,0,SOUTIEN AMPLA COBERTURA - C01925,C2344,True,2020-04-30,2020-05-20,20,CRITICAL
2020-04-30,33943,VESTUARIO,fashion,MARIA XIQUE,1.0,24,CRITICAL,0.0,0.0,0,BLUSA LISTRA FOLHAS - BRS2018,C2439,True,2020-04-30,2020-06-04,35,CRITICAL
2020-04-30,34041,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,0.0,0.0,0,CALCINHA LATEREAL DUPLA - 5382,C2304,True,2020-04-30,2020-05-20,20,CRITICAL
2020-05-01,1157,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0,SOT LONGO STR+PER - 402519SP,01.01.74,True,2020-05-01,2020-05-21,20,CRITICAL
2020-05-01,5789,UNDERWARE,commodity,ZEE RUCCI,4.0,108,CRITICAL,12.24,1321.92,5,TOP COM BOJO-ZR0004,01.39.4,True,2020-05-01,2020-05-21,20,CRITICAL
2020-05-01,8334,UNDERWARE,commodity,ZEE RUCCI,6.0,108,CRITICAL,5.19,560.52,5,CALCINHA FIO LASER-ZR0016,01.59.23,True,2020-05-01,2020-05-21,20,CRITICAL
2020-05-01,15291,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,4.92,531.36,0,CALCINHA BIQ S/ COSTURA -ZR0010,01.59.19,True,2020-05-01,2020-05-21,20,CRITICAL
2020-05-01,16149,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,0,CALCA SHORT ALTO - 1702,01.19.110,True,2020-05-01,2020-05-26,25,CRITICAL
2020-05-01,16211,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,0,MAIO ENGANA RIPPLEY - RI201901,C2153,True,2020-05-01,2020-05-26,25,CRITICAL
2020-05-01,19171,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0,SHORT SAIA BRILHO RENDA - BRS1562,C1412,True,2020-05-01,2020-05-31,30,CRITICAL
2020-05-01,19240,VESTUARIO,fashion,CONSCIENCIA,1.0,24,CRITICAL,0.0,0.0,5,CALCA JEANS EXT DESTROY CLARA - BRS1774,C1893,True,2020-05-01,2020-06-05,35,CRITICAL
2020-05-01,19358,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,5,SHORT DOLL VISCOLYCRA MESCLA - 202-2,C1424,True,2020-05-01,2020-05-26,25,CRITICAL
2020-05-01,20273,UNDERWARE,commodity,TOP CAT,1.0,108,CRITICAL,0.0,0.0,5,COMJUNTO JUVENIL LISO - C1495,C1908,True,2020-05-01,2020-05-31,30,CRITICAL
2020-05-01,22353,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,5,CALCA SHORT ALTO - 1702,01.19.110,True,2020-05-01,2020-05-26,25,CRITICAL
2020-05-01,29050,UNDERWARE,commodity,FINA ESTAMPA,1.0,108,CRITICAL,0.0,0.0,0,CALCINHA FIO DUPLO RENDA - 945,C1881,True,2020-05-01,2020-06-05,35,CRITICAL
2020-05-01,30707,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0,TOP DRAPEADO LISO - 704B6005,C191,True,2020-05-01,2020-05-21,20,CRITICAL
2020-05-01,31205,UNDERWARE,commodity,LOVE SECRET,2.0,108,CRITICAL,0.0,0.0,5,SOUTIEN MATERNITY ALGODAO RENDA -8011011,C2424,True,2020-05-01,2020-06-05,35,CRITICAL
2020-05-01,32295,UNDERWARE,commodity,DESEJO DE USAR,1.0,108,CRITICAL,0.0,0.0,0,CALC FD RENDA LISO - CV005-3,C2233,True,2020-05-01,2020-06-05,35,CRITICAL
2020-05-01,33647,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,1.0,108,CRITICAL,0.0,0.0,5,SHORT DOLL ESTRALA VISCO - 131213,C2252,True,2020-05-01,2020-05-26,25,CRITICAL
2020-05-01,33726,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,VESTIDO FOLHAGEM ZIGZAG - BRS1974,C2382,True,2020-05-01,2020-05-26,25,CRITICAL
2020-05-01,34431,VESTUARIO,fashion,BIOTIPO,1.0,24,CRITICAL,0.0,0.0,0,CALCA JEANS MID BASIC - BRS1825,C1971,True,2020-05-01,2020-06-05,35,CRITICAL
2020-05-02,6114,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,3.45,372.6,5,FIO DUPLO COTTON - 5220,01.02.75,True,2020-05-02,2020-05-22,20,CRITICAL
2020-05-02,7364,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,4.32,466.56,5,TANGA COS ALTO-ZR0012,01.59.21,True,2020-05-02,2020-05-22,20,CRITICAL
2020-05-02,7882,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,19.89,2148.12,5,SOUTIEN BOJO D RENDA - 210410,01.70.13,True,2020-05-02,2020-05-22,20,CRITICAL
2020-05-02,9594,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,22.14,2391.12,0,SOT BS STRASS OMBRO - 401012,01.70.30,True,2020-05-02,2020-05-22,20,CRITICAL
2020-05-02,11667,MODA PRAIA,commodity,SAMPRAIA,1.0,108,CRITICAL,17.9,1933.2,0,CALCA BIQ JOIA LISA - SAM001,01.19.60,True,2020-05-02,2020-06-01,30,CRITICAL
2020-05-02,17042,VESTUARIO,fashion,HOLIN STONE,3.0,24,CRITICAL,0.0,0.0,0,BLUSA FLORAL BOTOES - BRS1799,C1945,True,2020-05-02,2020-06-06,35,CRITICAL
2020-05-02,18299,VESTUARIO,fashion,KEJ,1.0,24,CRITICAL,0.0,0.0,5,CALCA PANTALONA ONÇA FOLHAGEM - BRS1961,C2370,True,2020-05-02,2020-06-06,35,CRITICAL
2020-05-02,21183,VESTUARIO,fashion,EXINIA,2.0,24,CRITICAL,0.0,0.0,0,REGATA ALC TIE DIE - BRS2001,C2427,True,2020-05-02,2020-05-27,25,CRITICAL
2020-05-02,24742,UNDERWARE,commodity,ISABELLE LINGERIE,2.0,108,CRITICAL,0.0,0.0,0,SOUTIEN ECO GL TRI TRICOT - 5337,C1702,True,2020-05-02,2020-06-01,30,CRITICAL
2020-05-02,25214,UNDERWARE,commodity,ZEE RUCCI,3.0,108,CRITICAL,12.24,1321.92,5,TOP COM BOJO-ZR0004,01.39.4,True,2020-05-02,2020-05-22,20,CRITICAL
2020-05-02,31807,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 49 - PIN49-024,C1576,True,2020-05-02,2020-06-06,35,CRITICAL
2020-05-02,32797,UNDERWARE,commodity,DESEJO DE USAR,2.0,108,CRITICAL,0.0,0.0,0,SOUTIEN LATERAL RENDA - DUR0004,C2027,True,2020-05-02,2020-06-06,35,CRITICAL
2020-05-02,33998,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,0.0,0.0,5,BIQUINI COTTON RENDADO - 5370,C2301,True,2020-05-02,2020-05-22,20,CRITICAL
2020-05-02,34460,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,REGATA VISCOLINHO TIRAS&BOTOES - BRS1830,C1976,True,2020-05-02,2020-05-27,25,CRITICAL
2020-05-03,2481,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,5.53,597.24,0,BIQUINI LATERAL MICROFIBRA - 5183,01.02.78,True,2020-05-03,2020-05-23,20,CRITICAL
2020-05-03,6768,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,13.14,1419.12,5,SOT BS RENDA LT/DRAP-401004,01.70.07,True,2020-05-03,2020-05-23,20,CRITICAL
2020-05-03,14558,VESTUARIO,fashion,BRAS,3.0,24,CRITICAL,0.0,0.0,0,CAMISETA ESTRELA - BRS0719,01.53.118,True,2020-05-03,2020-05-23,20,CRITICAL
