product_id,category,regime,stock_qty,days_without_sale,suggested_discount,last_sale_date
28570,VESTUARIO,fashion,23,160,20%,2020-06-17
31827,BIJU / JOIAS,fashion,49,176,20%,2020-01-13
31959,VESTUARIO,fashion,47,117,20%,2020-07-12
33019,VESTUARIO,fashion,49,190,30%,2020-03-22
33917,VESTUARIO,fashion,23,168,20%,2020-05-22
255,EROTICA,inactive,9,177,20%,2020-03-21
14837,UNDERWARE,inactive,1,104,20%,2020-01-14
15076,UNDERWARE,inactive,2,69,10%,2020-01-14
15969,UNDERWARE,inactive,2,62,10%,2020-01-14
16051,MODA PRAIA,inactive,3,164,20%,2020-01-14
17083,VESTUARIO,fashion,49,169,20%,2020-01-14
17998,FITNESS,inactive,17,252,30%,2020-01-14
20460,VESTUARIO,fashion,43,108,20%,2020-07-31
21088,FITNESS,commodity,186,88,10%,2020-05-31
21238,VESTUARIO,fashion,49,174,20%,2020-01-14
22940,LINHA NOITE,commodity,218,66,10%,2020-01-14
24821,UNDERWARE,commodity,112,62,10%,2020-01-14
24923,VESTUARIO,fashion,46,117,20%,2020-06-28
31584,MODA PRAIA,inactive,3,119,20%,2020-01-14
33296,VESTUARIO,fashion,49,161,20%,2020-01-14
33568,VESTUARIO,fashion,25,67,10%,2020-01-14
16980,UNDERWARE,inactive,3,98,20%,2020-08-18
17955,VESTUARIO,inactive,1,170,20%,2020-01-15
18568,VESTUARIO,fashion,49,150,20%,2020-01-15
19006,VESTUARIO,fashion,49,171,20%,2020-01-15
19298,UNDERWARE,inactive,2,107,20%,2020-01-15
20164,MODA PRAIA,inactive,2,259,30%,2020-01-15
21134,VESTUARIO,fashion,49,314,30%,2020-01-15
34375,VESTUARIO,fashion,48,135,20%,2020-01-15
34626,BIJU / JOIAS,fashion,45,124,20%,2020-04-13
34739,BIJU / JOIAS,fashion,49,160,20%,2020-05-13
19281,UNDERWARE,inactive,7,150,20%,2020-01-16
19328,MODA PRAIA,inactive,1,313,30%,2020-01-16
20458,VESTUARIO,fashion,48,126,20%,2020-03-19
21251,VESTUARIO,fashion,48,96,20%,2020-01-16
25623,VESTUARIO,inactive,4,171,20%,2020-01-16
31583,MODA PRAIA,inactive,1,80,10%,2020-01-16
31840,BIJU / JOIAS,fashion,49,163,20%,2020-01-16
31867,VESTUARIO,fashion,47,150,20%,2020-06-27
32810,UNDERWARE,inactive,1,186,30%,2020-01-16
33009,VESTUARIO,fashion,50,287,30%,2020-01-16
18204,UNDERWARE,inactive,57,63,10%,2020-01-17
20735,VESTUARIO,fashion,49,134,20%,2020-01-17
21868,MODA PRAIA,inactive,1,306,30%,2020-01-17
22020,BIJU / JOIAS,fashion,24,111,20%,2020-01-17
22026,BIJU / JOIAS,fashion,49,137,20%,2020-01-17
22028,BIJU / JOIAS,fashion,48,124,20%,2020-07-23
22277,VESTUARIO,fashion,24,158,20%,2020-01-17
30770,LINHA NOITE,inactive,1,271,30%,2020-01-17
32865,VESTUARIO,fashion,46,72,10%,2020-05-29
33362,LINHA NOITE,commodity,219,95,20%,2020-01-17
33513,VESTUARIO,fashion,49,214,30%,2020-01-17
34727,BIJU / JOIAS,fashion,48,201,30%,2020-05-07
34808,VESTUARIO,fashion,48,175,20%,2020-05-30
11275,MODA PRAIA,inactive,2,201,30%,2020-01-18
17562,VESTUARIO,fashion,47,175,20%,2020-06-02
18002,FITNESS,inactive,33,175,20%,2020-06-02
21075,FITNESS,commodity,108,71,10%,2020-01-18
21193,VESTUARIO,fashion,47,205,30%,2020-04-07
28196,VESTUARIO,inactive,1,143,20%,2020-01-18
31835,BIJU / JOIAS,fashion,44,99,20%,2020-08-17
31920,LINHA NOITE,seasonal,209,72,10%,2020-01-18
8846,UNDERWARE,commodity,34,214,30%,2020-01-19
15241,UNDERWARE,commodity,111,63,10%,2020-01-19
16764,VESTUARIO,fashion,24,174,20%,2020-01-19
17021,MODA PRAIA,commodity,211,81,10%,2020-05-26
20228,UNDERWARE,inactive,2,114,20%,2020-08-02
20818,VESTUARIO,fashion,23,310,30%,2020-01-19
22862,VESTUARIO,fashion,48,107,20%,2020-04-15
22967,VESTUARIO,fashion,47,77,10%,2020-03-22
28344,MODA PRAIA,inactive,1,146,20%,2020-01-19
31894,LINHA NOITE,seasonal,205,60,10%,2020-01-19
32817,UNDERWARE,inactive,2,92,20%,2020-01-19
32821,UNDERWARE,inactive,1,135,20%,2020-01-19
33005,VESTUARIO,fashion,48,122,20%,2020-04-05
33363,LINHA NOITE,commodity,111,61,10%,2020-01-19
33807,VESTUARIO,fashion,44,91,20%,2020-08-01
34526,LINHA NOITE,seasonal,200,73,10%,2020-01-19
35115,LINHA NOITE,inactive,2,73,10%,2020-01-19
15006,VESTUARIO,fashion,24,78,10%,2020-01-20
17260,VESTUARIO,inactive,1,269,30%,2020-01-20
18322,VESTUARIO,fashion,22,124,20%,2020-06-19
18327,VESTUARIO,fashion,48,78,10%,2020-03-29
21241,VESTUARIO,fashion,23,155,20%,2020-06-22
21295,VESTUARIO,fashion,48,150,20%,2020-05-09
22374,UNDERWARE,commodity,113,64,10%,2020-01-20
26782,MODA PRAIA,inactive,3,221,30%,2020-01-20
31767,BIJU / JOIAS,fashion,50,140,20%,2020-01-20
33781,VESTUARIO,fashion,24,134,20%,2020-01-20
196,EROTICA,inactive,2,109,20%,2020-01-21
4601,MODA PRAIA,inactive,1,66,10%,2020-01-21
11604,MODA PRAIA,inactive,1,187,30%,2020-01-21
14566,VESTUARIO,fashion,47,127,20%,2020-07-20
16342,VESTUARIO,fashion,47,126,20%,2020-07-17
16968,UNDERWARE,inactive,2,66,10%,2020-01-21
20378,VESTUARIO,fashion,48,230,30%,2020-04-08
29335,VESTUARIO,inactive,2,91,20%,2020-01-21
33257,VESTUARIO,fashion,46,121,20%,2020-06-12
33570,VESTUARIO,fashion,46,130,20%,2020-07-17
33933,VESTUARIO,fashion,46,113,20%,2020-08-03
11639,MODA PRAIA,inactive,1,203,30%,2020-05-05
17978,FITNESS,inactive,26,149,20%,2020-01-22
18169,UNDERWARE,commodity,112,71,10%,2020-01-22
19950,MODA PRAIA,inactive,1,123,20%,2020-01-22
20397,VESTUARIO,fashion,47,176,20%,2020-06-01
20815,VESTUARIO,fashion,49,147,20%,2020-04-05
20962,VESTUARIO,fashion,49,176,20%,2020-01-22
22343,UNDERWARE,inactive,1,111,20%,2020-04-10
25907,FITNESS,inactive,1,168,20%,2020-01-22
28658,VESTUARIO,fashion,42,106,20%,2020-08-10
28969,VESTUARIO,inactive,1,196,30%,2020-01-22
33811,VESTUARIO,fashion,49,136,20%,2020-01-22
34747,BIJU / JOIAS,fashion,50,232,30%,2020-01-22
14922,UNDERWARE,inactive,1,158,20%,2020-05-03
20103,VESTUARIO,fashion,49,269,30%,2020-01-23
20237,UNDERWARE,inactive,7,154,20%,2020-06-23
21021,VESTUARIO,fashion,47,167,20%,2020-06-10
22170,VESTUARIO,fashion,49,119,20%,2020-01-23
27739,VESTUARIO,fashion,45,122,20%,2020-07-25
31776,BIJU / JOIAS,fashion,24,306,30%,2020-01-23
14006,MODA PRAIA,inactive,1,68,10%,2020-01-24
17114,VESTUARIO,fashion,46,124,20%,2020-07-23
18596,VESTUARIO,fashion,24,173,20%,2020-01-24
26397,VESTUARIO,fashion,24,163,20%,2020-01-24
33562,VESTUARIO,fashion,45,126,20%,2020-06-12
33567,VESTUARIO,fashion,23,237,30%,2020-03-27
823,UNDERWARE,commodity,115,70,10%,2020-01-25
4594,MODA PRAIA,inactive,1,304,30%,2020-01-25
14932,UNDERWARE,inactive,5,93,20%,2020-01-25
14943,UNDERWARE,inactive,5,179,20%,2020-05-29
18706,VESTUARIO,fashion,24,190,30%,2020-01-25
20455,VESTUARIO,fashion,24,241,30%,2020-01-25
20798,VESTUARIO,fashion,49,91,20%,2020-01-25
20819,VESTUARIO,fashion,50,131,20%,2020-01-25
28478,EROTICA,inactive,2,123,20%,2020-06-15
33339,VESTUARIO,fashion,24,93,20%,2020-01-25
33645,LINHA NOITE,commodity,109,64,10%,2020-01-25
33765,VESTUARIO,fashion,47,97,20%,2020-01-25
4195,EROTICA,inactive,1,132,20%,2020-01-26
18256,VESTUARIO,fashion,23,126,20%,2020-05-29
19270,UNDERWARE,inactive,7,156,20%,2020-01-26
19271,UNDERWARE,inactive,5,114,20%,2020-04-04
20738,VESTUARIO,fashion,48,100,20%,2020-01-26
30021,VESTUARIO,fashion,22,202,30%,2020-05-06
31834,BIJU / JOIAS,fashion,24,118,20%,2020-01-26
31856,BIJU / JOIAS,fashion,49,121,20%,2020-04-10
33604,VESTUARIO,fashion,49,149,20%,2020-01-26
33932,VESTUARIO,fashion,20,126,20%,2020-07-21
34577,BIJU / JOIAS,fashion,49,180,30%,2020-01-26
34613,BIJU / JOIAS,fashion,50,303,30%,2020-01-26
8928,UNDERWARE,inactive,1,72,10%,2020-01-27
11796,UNDERWARE,inactive,1,84,10%,2020-01-27
19500,VESTUARIO,inactive,1,100,20%,2020-01-27
20068,VESTUARIO,fashion,49,231,30%,2020-01-27
20165,MODA PRAIA,inactive,1,101,20%,2020-01-27
20423,VESTUARIO,fashion,21,129,20%,2020-06-10
31092,VESTUARIO,fashion,24,119,20%,2020-01-27
8945,UNDERWARE,inactive,1,65,10%,2020-01-28
14981,VESTUARIO,fashion,49,113,20%,2020-01-28
16983,UNDERWARE,inactive,3,185,30%,2020-01-28
20803,VESTUARIO,fashion,49,102,20%,2020-01-28
21096,FITNESS,inactive,35,150,20%,2020-01-28
23038,FITNESS,inactive,2,212,30%,2020-01-28
28833,UNDERWARE,inactive,1,103,20%,2020-01-28
30083,VESTUARIO,fashion,46,94,20%,2020-05-29
33353,LINHA NOITE,commodity,219,86,10%,2020-01-28
33561,VESTUARIO,fashion,24,206,30%,2020-01-28
11606,MODA PRAIA,inactive,1,75,10%,2020-01-29
14886,VESTUARIO,fashion,48,170,20%,2020-06-07
15332,VESTUARIO,inactive,4,192,30%,2020-05-07
16341,VESTUARIO,fashion,49,124,20%,2020-01-29
18234,VESTUARIO,fashion,50,92,20%,2020-01-29
20449,VESTUARIO,fashion,48,110,20%,2020-05-03
20737,VESTUARIO,fashion,49,80,10%,2020-01-29
22019,BIJU / JOIAS,fashion,49,104,20%,2020-01-29
28663,VESTUARIO,fashion,48,173,20%,2020-05-22
29159,VESTUARIO,fashion,46,141,20%,2020-07-06
33928,VESTUARIO,fashion,49,136,20%,2020-01-29
13943,MODA PRAIA,inactive,1,87,10%,2020-01-30
14947,UNDERWARE,inactive,6,136,20%,2020-01-30
15244,UNDERWARE,commodity,106,71,10%,2020-01-30
16733,VESTUARIO,fashion,24,156,20%,2020-01-30
18573,VESTUARIO,fashion,49,267,30%,2020-01-30
18576,VESTUARIO,fashion,24,218,30%,2020-01-30
18600,VESTUARIO,fashion,49,96,20%,2020-01-30
19983,FITNESS,inactive,1,75,10%,2020-01-30
20093,VESTUARIO,fashion,48,109,20%,2020-01-30
22066,BIJU / JOIAS,fashion,50,135,20%,2020-01-30
30084,VESTUARIO,fashion,51,170,20%,2020-05-11
32220,VESTUARIO,fashion,46,144,20%,2020-07-03
14941,UNDERWARE,inactive,2,282,30%,2020-01-31
16100,MODA PRAIA,commodity,219,122,20%,2020-04-25
20081,VESTUARIO,fashion,48,109,20%,2020-04-21
20794,VESTUARIO,fashion,23,132,20%,2020-05-20
21229,VESTUARIO,fashion,49,170,20%,2020-01-31
21293,VESTUARIO,fashion,47,174,20%,2020-01-31
22030,BIJU / JOIAS,fashion,49,133,20%,2020-01-31
30030,VESTUARIO,fashion,43,125,20%,2020-06-17
31942,VESTUARIO,fashion,48,96,20%,2020-04-20
33757,VESTUARIO,fashion,46,201,30%,2020-05-01
34751,BIJU / JOIAS,fashion,47,145,20%,2020-05-16
35051,MODA PRAIA,inactive,1,121,20%,2020-01-31
8696,UNDERWARE,inactive,2,210,30%,2020-02-01
21135,VESTUARIO,fashion,49,105,20%,2020-02-01
21185,VESTUARIO,fashion,47,110,20%,2020-07-15
21261,VESTUARIO,fashion,22,189,30%,2020-05-19
26787,MODA PRAIA,inactive,1,65,10%,2020-02-01
27269,UNDERWARE,inactive,1,69,10%,2020-02-01
30117,VESTUARIO,inactive,1,112,20%,2020-02-01
31559,VESTUARIO,fashion,49,128,20%,2020-02-01
31785,BIJU / JOIAS,fashion,50,210,30%,2020-02-01
34363,EROTICA,commodity,217,93,20%,2020-02-01
4588,MODA PRAIA,inactive,3,148,20%,2020-02-02
8917,UNDERWARE,inactive,1,113,20%,2020-02-02
15067,UNDERWARE,inactive,9,80,10%,2020-04-16
18582,VESTUARIO,fashion,49,175,20%,2020-02-02
21027,VESTUARIO,fashion,21,105,20%,2020-06-16
21141,VESTUARIO,fashion,48,133,20%,2020-04-09
21256,VESTUARIO,fashion,24,233,30%,2020-02-02
21960,FITNESS,inactive,13,113,20%,2020-02-02
21990,FITNESS,commodity,32,201,30%,2020-05-07
23220,LINHA NOITE,inactive,2,185,30%,2020-05-23
30125,VESTUARIO,fashion,49,148,20%,2020-02-02
31808,BIJU / JOIAS,fashion,50,296,30%,2020-02-02
34185,VESTUARIO,fashion,49,146,20%,2020-02-02
19090,VESTUARIO,fashion,24,125,20%,2020-02-03
22060,BIJU / JOIAS,fashion,47,82,10%,2020-06-20
31775,BIJU / JOIAS,fashion,50,97,20%,2020-02-03
31826,BIJU / JOIAS,fashion,49,108,20%,2020-05-14
31927,BIJU / JOIAS,fashion,41,161,20%,2020-05-13
33754,VESTUARIO,fashion,48,94,20%,2020-04-22
34312,UNDERWARE,commodity,109,60,10%,2020-02-03
17992,FITNESS,inactive,1,175,20%,2020-02-04
18052,MODA PRAIA,inactive,1,241,30%,2020-02-04
18199,UNDERWARE,inactive,2,125,20%,2020-02-04
22989,VESTUARIO,fashion,22,169,20%,2020-06-08
29047,UNDERWARE,commodity,113,78,10%,2020-02-04
30113,VESTUARIO,inactive,1,70,10%,2020-02-04
31087,VESTUARIO,fashion,47,140,20%,2020-07-07
31836,BIJU / JOIAS,fashion,24,103,20%,2020-02-04
15234,VESTUARIO,fashion,24,176,20%,2020-02-05
17570,VESTUARIO,fashion,20,103,20%,2020-06-22
20383,VESTUARIO,fashion,50,282,30%,2020-02-05
21192,VESTUARIO,fashion,49,115,20%,2020-02-05
22027,BIJU / JOIAS,fashion,24,200,30%,2020-02-05
22980,VESTUARIO,fashion,24,73,10%,2020-02-05
25917,FITNESS,inactive,1,148,20%,2020-06-29
32290,UNDERWARE,inactive,4,193,30%,2020-02-05
33769,VESTUARIO,fashion,49,175,20%,2020-04-25
14944,UNDERWARE,inactive,1,66,10%,2020-02-06
19283,UNDERWARE,inactive,1,205,30%,2020-02-06
31770,BIJU / JOIAS,fashion,46,111,20%,2020-04-19
10190,EROTICA,inactive,1,141,20%,2020-02-07
17129,VESTUARIO,fashion,48,116,20%,2020-04-28
19267,UNDERWARE,inactive,7,139,20%,2020-02-07
20060,VESTUARIO,fashion,23,129,20%,2020-02-07
21000,UNDERWARE,inactive,3,137,20%,2020-02-07
22022,BIJU / JOIAS,fashion,20,138,20%,2020-07-09
22976,VESTUARIO,fashion,44,94,20%,2020-08-22
34571,BIJU / JOIAS,fashion,22,224,30%,2020-04-14
9946,ACESSORIOS,inactive,6,250,30%,2020-02-08
14919,UNDERWARE,inactive,4,290,30%,2020-02-08
15090,UNDERWARE,inactive,2,136,20%,2020-06-11
17981,FITNESS,commodity,215,68,10%,2020-02-08
20235,UNDERWARE,inactive,2,78,10%,2020-04-10
20389,VESTUARIO,fashion,45,152,20%,2020-05-31
21302,VESTUARIO,fashion,23,219,30%,2020-04-19
23054,UNDERWARE,inactive,5,290,30%,2020-02-08
33961,VESTUARIO,fashion,23,155,20%,2020-02-08
34664,BIJU / JOIAS,fashion,48,166,20%,2020-04-20
34678,BIJU / JOIAS,fashion,44,104,20%,2020-08-12
232,EROTICA,commodity,110,67,10%,2020-02-09
18008,FITNESS,commodity,31,130,20%,2020-02-09
22965,VESTUARIO,fashion,21,98,20%,2020-08-12
22975,VESTUARIO,fashion,50,102,20%,2020-02-09
24457,LINHA NOITE,seasonal,202,69,10%,2020-02-09
30682,VESTUARIO,fashion,49,144,20%,2020-02-09
34127,VESTUARIO,fashion,46,140,20%,2020-05-29
10565,LINHA NOITE,inactive,1,116,20%,2020-02-10
14964,VESTUARIO,fashion,47,128,20%,2020-07-19
20089,VESTUARIO,fashion,47,126,20%,2020-05-24
21196,VESTUARIO,fashion,48,145,20%,2020-04-26
24742,UNDERWARE,inactive,2,88,10%,2020-02-10
28611,VESTUARIO,fashion,23,159,20%,2020-02-10
29984,UNDERWARE,inactive,3,262,30%,2020-02-10
33033,VESTUARIO,fashion,49,264,30%,2020-02-10
34140,VESTUARIO,fashion,47,180,30%,2020-05-28
15329,VESTUARIO,inactive,1,70,10%,2020-02-11
17789,VESTUARIO,fashion,49,104,20%,2020-05-14
18315,VESTUARIO,fashion,49,132,20%,2020-02-11
18346,VESTUARIO,fashion,23,209,30%,2020-04-29
20427,VESTUARIO,fashion,49,150,20%,2020-02-11
21980,FITNESS,inactive,19,184,30%,2020-02-11
28599,VESTUARIO,fashion,49,181,30%,2020-02-11
31843,BIJU / JOIAS,fashion,50,116,20%,2020-02-11
33592,VESTUARIO,fashion,23,135,20%,2020-05-30
33741,VESTUARIO,fashion,23,161,20%,2020-02-11
34357,UNDERWARE,inactive,1,270,30%,2020-02-11
35057,MODA PRAIA,inactive,2,218,30%,2020-02-11
35211,UNDERWARE,inactive,4,196,30%,2020-02-11
16750,VESTUARIO,fashion,50,96,20%,2020-02-12
17477,VESTUARIO,fashion,47,107,20%,2020-05-27
20462,VESTUARIO,fashion,48,106,20%,2020-05-14
21211,VESTUARIO,fashion,24,248,30%,2020-02-12
21965,FITNESS,commodity,212,75,10%,2020-02-12
22024,BIJU / JOIAS,fashion,50,286,30%,2020-02-12
30148,VESTUARIO,fashion,45,146,20%,2020-07-01
33569,VESTUARIO,fashion,48,156,20%,2020-06-21
33865,ACESSORIOS,fashion,47,82,10%,2020-07-19
33915,VESTUARIO,fashion,24,122,20%,2020-02-12
34183,VESTUARIO,fashion,24,129,20%,2020-02-12
34348,UNDERWARE,inactive,1,113,20%,2020-02-12
35209,UNDERWARE,inactive,1,91,20%,2020-05-03
13216,MODA PRAIA,inactive,1,260,30%,2020-02-13
17997,FITNESS,inactive,2,101,20%,2020-07-19
18575,VESTUARIO,fashion,48,84,10%,2020-04-23
19233,VESTUARIO,fashion,47,133,20%,2020-05-14
22879,VESTUARIO,fashion,25,70,10%,2020-02-13
23609,VESTUARIO,inactive,1,154,20%,2020-02-13
33342,VESTUARIO,fashion,47,137,20%,2020-07-10
33587,VESTUARIO,fashion,22,151,20%,2020-06-26
19813,LINHA NOITE,inactive,1,107,20%,2020-02-14
21975,FITNESS,commodity,217,88,10%,2020-02-14
27876,LINHA NOITE,inactive,1,124,20%,2020-02-14
33272,VESTUARIO,fashion,49,147,20%,2020-02-14
14002,MODA PRAIA,inactive,3,192,30%,2020-04-30
16054,MODA PRAIA,inactive,2,209,30%,2020-02-15
17984,FITNESS,commodity,110,66,10%,2020-02-15
5413,MODA PRAIA,commodity,32,166,20%,2020-04-18
16617,VESTUARIO,inactive,1,282,30%,2020-02-16
21227,VESTUARIO,fashion,22,136,20%,2020-07-11
21792,EROTICA,inactive,1,263,30%,2020-02-16
22115,VESTUARIO,fashion,22,111,20%,2020-08-05
26785,MODA PRAIA,inactive,2,156,20%,2020-06-15
31769,BIJU / JOIAS,fashion,47,97,20%,2020-06-28
34314,UNDERWARE,commodity,109,67,10%,2020-02-16
34456,VESTUARIO,fashion,47,89,10%,2020-06-12
13071,MODA PRAIA,inactive,1,69,10%,2020-02-17
14689,UNDERWARE,commodity,38,171,20%,2020-05-01
15551,MODA PRAIA,inactive,18,135,20%,2020-02-17
18329,VESTUARIO,fashion,49,221,30%,2020-02-17
21246,VESTUARIO,fashion,49,116,20%,2020-02-17
21982,FITNESS,inactive,16,170,20%,2020-02-17
22070,BIJU / JOIAS,fashion,49,88,10%,2020-02-17
25918,FITNESS,inactive,4,254,30%,2020-02-17
33555,VESTUARIO,fashion,43,65,10%,2020-09-20
33806,VESTUARIO,fashion,47,153,20%,2020-06-24
18986,VESTUARIO,fashion,49,122,20%,2020-02-18
19240,VESTUARIO,fashion,49,129,20%,2020-02-18
22982,VESTUARIO,fashion,48,184,30%,2020-05-24
33243,VESTUARIO,fashion,21,116,20%,2020-06-28
33285,VESTUARIO,fashion,48,99,20%,2020-02-18
33742,VESTUARIO,fashion,22,124,20%,2020-07-23
34181,VESTUARIO,fashion,49,142,20%,2020-02-18
34378,VESTUARIO,fashion,49,137,20%,2020-02-18
8925,UNDERWARE,inactive,4,279,30%,2020-02-19
17100,VESTUARIO,fashion,22,96,20%,2020-07-08
21290,VESTUARIO,fashion,49,120,20%,2020-02-19
23613,VESTUARIO,inactive,2,229,30%,2020-02-19
31929,BIJU / JOIAS,fashion,23,101,20%,2020-02-19
11603,MODA PRAIA,inactive,2,146,20%,2020-02-20
18009,FITNESS,inactive,1,180,30%,2020-05-28
20390,VESTUARIO,fashion,49,81,10%,2020-02-20
22289,VESTUARIO,fashion,49,70,10%,2020-02-20
29053,UNDERWARE,commodity,109,62,10%,2020-02-20
33910,VESTUARIO,fashion,24,71,10%,2020-02-20
33966,VESTUARIO,fashion,49,170,20%,2020-02-20
34581,BIJU / JOIAS,fashion,49,115,20%,2020-02-20
15149,VESTUARIO,fashion,24,150,20%,2020-02-21
15250,MODA PRAIA,commodity,224,78,10%,2020-02-21
20196,VESTUARIO,fashion,21,125,20%,2020-07-19
21186,VESTUARIO,fashion,47,124,20%,2020-06-21
27131,VESTUARIO,fashion,49,267,30%,2020-02-21
31177,MODA PRAIA,commodity,109,77,10%,2020-02-21
34551,VESTUARIO,fashion,50,94,20%,2020-02-21
14347,UNDERWARE,commodity,223,75,10%,2020-02-22
18195,UNDERWARE,inactive,27,79,10%,2020-02-22
18212,UNDERWARE,inactive,11,119,20%,2020-02-22
20233,UNDERWARE,inactive,1,102,20%,2020-06-21
20243,UNDERWARE,inactive,3,170,20%,2020-02-22
20386,VESTUARIO,fashion,50,206,30%,2020-02-22
29034,UNDERWARE,commodity,113,60,10%,2020-02-22
33962,VESTUARIO,fashion,49,237,30%,2020-02-22
18597,VESTUARIO,fashion,24,152,20%,2020-02-23
20782,VESTUARIO,fashion,48,181,30%,2020-02-23
20805,VESTUARIO,fashion,49,151,20%,2020-02-23
21086,FITNESS,inactive,1,78,10%,2020-02-23
21286,VESTUARIO,fashion,49,139,20%,2020-02-23
30089,VESTUARIO,fashion,24,113,20%,2020-02-23
35210,UNDERWARE,inactive,9,117,20%,2020-07-30
20726,VESTUARIO,fashion,47,182,30%,2020-05-26
21212,VESTUARIO,fashion,23,130,20%,2020-02-24
32873,VESTUARIO,fashion,48,98,20%,2020-08-01
33287,VESTUARIO,fashion,49,92,20%,2020-02-24
19843,FITNESS,inactive,1,68,10%,2020-02-25
22023,BIJU / JOIAS,fashion,48,239,30%,2020-02-25
22278,VESTUARIO,fashion,48,165,20%,2020-02-25
32206,UNDERWARE,commodity,38,121,20%,2020-02-25
33200,VESTUARIO,fashion,49,99,20%,2020-02-25
33756,VESTUARIO,fashion,48,169,20%,2020-02-25
4598,MODA PRAIA,inactive,2,91,20%,2020-02-26
9594,UNDERWARE,inactive,1,173,20%,2020-05-13
19297,UNDERWARE,inactive,3,165,20%,2020-02-26
21760,VESTUARIO,fashion,22,84,10%,2020-05-17
23075,VESTUARIO,fashion,48,149,20%,2020-05-07
31809,BIJU / JOIAS,fashion,48,79,10%,2020-02-26
31946,VESTUARIO,fashion,47,135,20%,2020-07-09
33018,VESTUARIO,fashion,24,97,20%,2020-02-26
33503,VESTUARIO,fashion,48,152,20%,2020-04-27
34597,BIJU / JOIAS,fashion,47,121,20%,2020-05-26
34612,BIJU / JOIAS,fashion,45,113,20%,2020-04-28
2249,VESTUARIO,inactive,2,65,10%,2020-02-27
14937,UNDERWARE,inactive,1,105,20%,2020-02-27
14958,VESTUARIO,fashion,48,170,20%,2020-05-03
15057,UNDERWARE,inactive,2,158,20%,2020-02-27
16322,VESTUARIO,fashion,50,128,20%,2020-02-27
18798,VESTUARIO,fashion,47,118,20%,2020-07-08
20445,VESTUARIO,fashion,47,118,20%,2020-07-22
22646,UNDERWARE,inactive,2,172,20%,2020-06-05
29050,UNDERWARE,commodity,109,65,10%,2020-02-27
31847,BIJU / JOIAS,fashion,50,84,10%,2020-02-27
32996,VESTUARIO,fashion,49,188,30%,2020-02-27
33213,VESTUARIO,fashion,48,180,30%,2020-02-27
33923,VESTUARIO,fashion,21,87,10%,2020-08-29
34163,VESTUARIO,fashion,48,78,10%,2020-04-28
5590,MODA PRAIA,inactive,1,77,10%,2020-02-28
15447,UNDERWARE,inactive,8,138,20%,2020-07-03
21311,VESTUARIO,fashion,49,90,20%,2020-02-28
21433,VESTUARIO,fashion,45,93,20%,2020-08-11
22622,VESTUARIO,fashion,48,137,20%,2020-07-10
31814,BIJU / JOIAS,fashion,44,77,10%,2020-08-23
32182,FITNESS,commodity,218,76,10%,2020-02-28
32778,EROTICA,inactive,1,78,10%,2020-02-28
33943,VESTUARIO,fashion,21,138,20%,2020-07-07
34662,BIJU / JOIAS,fashion,47,72,10%,2020-05-07
4835,VESTUARIO,inactive,1,163,20%,2020-02-29
12295,UNDERWARE,inactive,2,269,30%,2020-02-29
24228,LINHA NOITE,inactive,1,137,20%,2020-02-29
32872,VESTUARIO,fashion,48,99,20%,2020-05-13
33770,VESTUARIO,fashion,50,254,30%,2020-02-29
34689,BIJU / JOIAS,fashion,49,90,20%,2020-02-29
6431,MODA PRAIA,inactive,7,80,10%,2020-03-01
16874,VESTUARIO,fashion,46,187,30%,2020-03-01
18233,VESTUARIO,fashion,49,130,20%,2020-03-01
19380,VESTUARIO,fashion,46,113,20%,2020-08-03
20398,VESTUARIO,fashion,17,97,20%,2020-08-19
20741,VESTUARIO,fashion,47,174,20%,2020-06-03
31089,VESTUARIO,fashion,22,93,20%,2020-05-26
31915,LINHA NOITE,seasonal,412,85,10%,2020-03-01
35198,VESTUARIO,inactive,2,241,30%,2020-03-01
9729,UNDERWARE,inactive,11,137,20%,2020-07-10
19029,MODA PRAIA,inactive,1,75,10%,2020-03-02
19315,VESTUARIO,fashion,47,106,20%,2020-03-02
20489,BIJU / JOIAS,fashion,47,208,30%,2020-03-02
28751,UNDERWARE,inactive,1,71,10%,2020-03-02
31788,BIJU / JOIAS,fashion,50,180,30%,2020-03-02
31793,BIJU / JOIAS,fashion,50,174,20%,2020-03-02
34156,VESTUARIO,fashion,49,128,20%,2020-07-01
34316,UNDERWARE,commodity,109,60,10%,2020-03-02
34425,VESTUARIO,fashion,49,88,10%,2020-03-02
34686,BIJU / JOIAS,fashion,49,143,20%,2020-03-02
34749,BIJU / JOIAS,fashion,48,176,20%,2020-03-02
18252,VESTUARIO,fashion,44,77,10%,2020-08-01
18815,VESTUARIO,fashion,49,175,20%,2020-03-03
22868,VESTUARIO,fashion,24,116,20%,2020-03-03
29161,VESTUARIO,fashion,49,266,30%,2020-03-03
33550,VESTUARIO,fashion,24,120,20%,2020-03-03
33813,VESTUARIO,fashion,23,266,30%,2020-03-03
33965,VESTUARIO,fashion,47,227,30%,2020-03-03
2268,UNDERWARE,commodity,109,62,10%,2020-03-04
14927,UNDERWARE,inactive,4,148,20%,2020-06-20
20391,VESTUARIO,fashion,49,155,20%,2020-03-04
26352,VESTUARIO,fashion,49,156,20%,2020-03-04
32283,UNDERWARE,inactive,1,136,20%,2020-03-04
33360,LINHA NOITE,commodity,113,62,10%,2020-03-04
34501,VESTUARIO,fashion,49,105,20%,2020-03-04
