product_id,category,regime,stock_qty,days_without_sale,suggested_discount,last_sale_date
2088,UNDERWARE,commodity,3,95,20%,2020-04-26
16028,MODA PRAIA,seasonal,1,195,30%,2020-05-05
16143,MODA PRAIA,commodity,2,138,20%,2020-07-09
17108,VESTUARIO,fashion,1,126,20%,2019-12-28
18562,VESTUARIO,fashion,1,271,30%,2019-12-28
20782,VESTUARIO,fashion,2,332,30%,2019-12-28
21109,UNDERWARE,commodity,2,78,10%,2019-12-28
21139,VESTUARIO,fashion,1,115,20%,2019-12-28
22162,VESTUARIO,fashion,1,80,10%,2019-12-28
28781,MODA PRAIA,seasonal,3,118,20%,2020-07-29
30570,UNDERWARE,commodity,1,114,20%,2020-03-13
31768,BIJU / JOIAS,fashion,2,263,30%,2019-12-28
31783,BIJU / JOIAS,fashion,1,62,10%,2019-12-28
32814,UNDERWARE,commodity,1,138,20%,2020-03-24
33325,LINHA NOITE,seasonal,1,274,30%,2019-12-28
33489,VESTUARIO,fashion,2,233,30%,2019-12-28
34068,UNDERWARE,commodity,1,92,20%,2019-12-28
34511,LINHA NOITE,seasonal,2,332,30%,2019-12-28
34529,LINHA NOITE,seasonal,5,216,30%,2019-12-28
34663,BIJU / JOIAS,fashion,2,124,20%,2019-12-28
8979,UNDERWARE,commodity,2,164,20%,2020-05-16
9699,MODA PRAIA,commodity,2,227,30%,2020-03-31
16206,MODA PRAIA,commodity,1,64,10%,2019-12-29
22964,VESTUARIO,fashion,1,61,10%,2019-12-29
24820,UNDERWARE,commodity,15,241,30%,2020-03-28
26369,MODA PRAIA,commodity,1,307,30%,2019-12-29
26742,MODA PRAIA,commodity,3,158,20%,2019-12-29
27916,UNDERWARE,commodity,1,331,30%,2019-12-29
30118,VESTUARIO,fashion,1,81,10%,2019-12-29
31773,BIJU / JOIAS,fashion,1,130,20%,2019-12-29
31924,BIJU / JOIAS,fashion,13,165,20%,2020-03-19
33326,LINHA NOITE,seasonal,1,273,30%,2019-12-29
33768,VESTUARIO,fashion,1,86,10%,2019-12-29
33922,VESTUARIO,fashion,1,110,20%,2019-12-29
6637,EROTICA,commodity,1,119,20%,2020-07-28
14653,UNDERWARE,commodity,13,110,20%,2020-07-16
15268,MODA PRAIA,seasonal,2,272,30%,2019-12-30
16107,MODA PRAIA,commodity,2,204,30%,2019-12-30
17404,VESTUARIO,fashion,2,153,20%,2019-12-30
17982,FITNESS,commodity,23,121,20%,2019-12-30
19015,VESTUARIO,fashion,2,154,20%,2019-12-30
20262,UNDERWARE,commodity,1,172,20%,2019-12-30
20624,VESTUARIO,fashion,1,212,30%,2019-12-30
22116,VESTUARIO,fashion,1,93,20%,2019-12-30
22600,VESTUARIO,fashion,1,110,20%,2019-12-30
23093,UNDERWARE,commodity,2,193,30%,2019-12-30
26732,MODA PRAIA,commodity,1,330,30%,2019-12-30
26738,MODA PRAIA,commodity,6,297,30%,2019-12-30
28665,VESTUARIO,fashion,1,152,20%,2019-12-30
31098,VESTUARIO,fashion,1,62,10%,2019-12-30
31809,BIJU / JOIAS,fashion,1,191,30%,2019-12-30
35122,LINHA NOITE,seasonal,1,130,20%,2019-12-30
537,UNDERWARE,commodity,2,126,20%,2019-12-31
5648,UNDERWARE,commodity,1,177,20%,2020-04-11
8759,UNDERWARE,commodity,5,187,30%,2019-12-31
10450,UNDERWARE,commodity,1,113,20%,2019-12-31
14998,VESTUARIO,fashion,1,110,20%,2019-12-31
15048,UNDERWARE,commodity,3,75,10%,2019-12-31
15177,VESTUARIO,fashion,1,72,10%,2019-12-31
15297,UNDERWARE,commodity,1,107,20%,2020-03-04
15534,MODA PRAIA,commodity,1,198,30%,2019-12-31
16062,MODA PRAIA,commodity,1,110,20%,2019-12-31
17126,VESTUARIO,fashion,1,256,30%,2020-03-13
17477,VESTUARIO,fashion,1,97,20%,2019-12-31
18070,UNDERWARE,commodity,1,290,30%,2019-12-31
18256,VESTUARIO,fashion,1,72,10%,2019-12-31
22010,BIJU / JOIAS,fashion,1,94,20%,2019-12-31
22283,VESTUARIO,fashion,1,329,30%,2019-12-31
22939,LINHA NOITE,commodity,1,66,10%,2019-12-31
23054,UNDERWARE,commodity,7,235,30%,2019-12-31
24776,VESTUARIO,fashion,1,193,30%,2019-12-31
31191,MODA PRAIA,commodity,8,149,20%,2019-12-31
33877,LINHA NOITE,seasonal,1,66,10%,2019-12-31
33913,VESTUARIO,fashion,1,124,20%,2019-12-31
33965,VESTUARIO,fashion,1,291,30%,2019-12-31
34072,UNDERWARE,commodity,3,177,20%,2019-12-31
34206,LINHA NOITE,seasonal,1,227,30%,2020-04-11
538,UNDERWARE,commodity,3,163,20%,2020-01-01
7888,UNDERWARE,commodity,1,309,30%,2020-01-01
14003,MODA PRAIA,seasonal,2,98,20%,2020-04-03
14472,UNDERWARE,commodity,11,166,20%,2020-06-11
15246,MODA PRAIA,commodity,4,75,10%,2020-01-01
17512,VESTUARIO,fashion,1,229,30%,2020-01-01
19229,VESTUARIO,fashion,1,261,30%,2020-01-01
19275,UNDERWARE,commodity,2,109,20%,2020-01-01
20383,VESTUARIO,fashion,2,206,30%,2020-01-01
20391,VESTUARIO,fashion,1,67,10%,2020-01-01
20751,VESTUARIO,fashion,1,328,30%,2020-01-01
21055,LINHA NOITE,seasonal,1,163,20%,2020-01-01
23058,UNDERWARE,commodity,6,112,20%,2020-03-03
26397,VESTUARIO,fashion,1,138,20%,2020-01-01
26751,MODA PRAIA,commodity,6,106,20%,2020-04-06
29053,UNDERWARE,commodity,13,203,30%,2020-01-01
30157,MODA PRAIA,commodity,1,328,30%,2020-01-01
31178,MODA PRAIA,commodity,1,303,30%,2020-01-01
31787,BIJU / JOIAS,fashion,1,177,20%,2020-04-17
31819,BIJU / JOIAS,fashion,1,118,20%,2020-01-01
31823,BIJU / JOIAS,fashion,2,99,20%,2020-01-01
31943,VESTUARIO,fashion,1,93,20%,2020-01-01
32220,VESTUARIO,fashion,1,72,10%,2020-01-01
33363,LINHA NOITE,commodity,3,91,20%,2020-03-13
33791,VESTUARIO,fashion,1,192,30%,2020-01-01
34749,BIJU / JOIAS,fashion,1,287,30%,2020-01-01
35044,MODA PRAIA,commodity,1,111,20%,2020-01-01
3734,MODA PRAIA,seasonal,2,327,30%,2020-01-02
10132,UNDERWARE,commodity,3,238,30%,2020-03-31
13062,MODA PRAIA,commodity,2,83,10%,2020-01-02
13139,UNDERWARE,commodity,4,171,20%,2020-01-02
16065,MODA PRAIA,commodity,1,91,20%,2020-06-22
16283,UNDERWARE,commodity,41,77,10%,2020-01-02
18052,MODA PRAIA,seasonal,1,93,20%,2020-01-02
18084,UNDERWARE,commodity,1,327,30%,2020-01-02
18311,VESTUARIO,fashion,1,180,30%,2020-01-02
20890,VESTUARIO,fashion,3,156,20%,2020-01-02
21556,VESTUARIO,fashion,1,172,20%,2020-01-02
21994,FITNESS,commodity,14,101,20%,2020-08-15
27131,VESTUARIO,fashion,1,145,20%,2020-01-02
28332,MODA PRAIA,commodity,2,263,30%,2020-01-02
31075,VESTUARIO,fashion,1,91,20%,2020-01-02
31170,MODA PRAIA,commodity,1,140,20%,2020-01-02
31585,MODA PRAIA,commodity,1,102,20%,2020-01-02
33580,VESTUARIO,fashion,1,108,20%,2020-01-02
33943,VESTUARIO,fashion,1,99,20%,2020-01-02
34064,UNDERWARE,commodity,1,146,20%,2020-01-02
34501,VESTUARIO,fashion,2,234,30%,2020-01-02
34577,BIJU / JOIAS,fashion,1,165,20%,2020-01-02
3527,UNDERWARE,commodity,1,326,30%,2020-01-03
5107,UNDERWARE,commodity,3,140,20%,2020-01-03
13217,MODA PRAIA,commodity,2,206,30%,2020-01-03
14488,UNDERWARE,commodity,1,85,10%,2020-01-03
14649,UNDERWARE,commodity,3,158,20%,2020-06-17
14922,UNDERWARE,commodity,4,208,30%,2020-01-03
16755,VESTUARIO,fashion,1,207,30%,2020-01-03
17974,MODA PRAIA,seasonal,34,92,20%,2020-06-19
18006,FITNESS,commodity,25,117,20%,2020-07-30
20235,UNDERWARE,commodity,1,115,20%,2020-05-18
25028,UNDERWARE,commodity,1,85,10%,2020-01-03
26726,MODA PRAIA,commodity,1,121,20%,2020-03-17
28351,UNDERWARE,commodity,1,175,20%,2020-01-03
29034,UNDERWARE,commodity,4,143,20%,2020-03-18
33252,VESTUARIO,fashion,1,87,10%,2020-01-03
34450,VESTUARIO,fashion,1,156,20%,2020-01-03
4492,EROTICA,commodity,5,181,30%,2020-01-04
16760,VESTUARIO,fashion,2,67,10%,2020-01-04
16996,MODA PRAIA,commodity,1,72,10%,2020-01-04
18001,FITNESS,commodity,1,104,20%,2020-03-23
18998,VESTUARIO,fashion,1,119,20%,2020-01-04
23048,UNDERWARE,commodity,1,111,20%,2020-01-04
27864,LINHA NOITE,seasonal,1,199,30%,2020-01-04
30307,UNDERWARE,commodity,1,161,20%,2020-01-04
31069,VESTUARIO,fashion,1,188,30%,2020-01-04
31861,BIJU / JOIAS,fashion,1,89,10%,2020-01-04
34506,LINHA NOITE,seasonal,1,136,20%,2020-01-04
34534,LINHA NOITE,seasonal,10,97,20%,2020-01-04
34747,BIJU / JOIAS,fashion,1,212,30%,2020-04-26
85,UNDERWARE,commodity,3,92,20%,2020-01-05
426,UNDERWARE,commodity,2,151,20%,2020-01-05
1585,UNDERWARE,commodity,6,278,30%,2020-01-05
1625,UNDERWARE,commodity,3,177,20%,2020-04-25
2516,EROTICA,commodity,1,126,20%,2020-01-05
14917,UNDERWARE,commodity,1,109,20%,2020-03-15
14930,UNDERWARE,commodity,4,94,20%,2020-01-05
16114,MODA PRAIA,commodity,1,324,30%,2020-01-05
16582,UNDERWARE,commodity,1,279,30%,2020-01-05
17086,VESTUARIO,fashion,1,192,30%,2020-01-05
18316,VESTUARIO,fashion,1,237,30%,2020-01-05
18959,VESTUARIO,fashion,1,132,20%,2020-01-05
19370,VESTUARIO,fashion,1,214,30%,2020-04-24
19862,UNDERWARE,commodity,3,258,30%,2020-01-05
22033,BIJU / JOIAS,fashion,1,75,10%,2020-01-05
22331,UNDERWARE,commodity,3,244,30%,2020-03-25
22622,VESTUARIO,fashion,2,173,20%,2020-01-05
22738,UNDERWARE,commodity,1,77,10%,2020-01-05
27867,LINHA NOITE,seasonal,2,152,20%,2020-05-29
29029,UNDERWARE,commodity,3,138,20%,2020-01-05
32848,UNDERWARE,commodity,1,179,20%,2020-04-25
33269,VESTUARIO,fashion,1,208,30%,2020-01-05
33353,LINHA NOITE,commodity,1,203,30%,2020-05-05
33766,VESTUARIO,fashion,1,114,20%,2020-01-05
33986,VESTUARIO,fashion,2,324,30%,2020-01-05
34299,UNDERWARE,commodity,1,60,10%,2020-01-05
34353,UNDERWARE,commodity,1,324,30%,2020-01-05
35178,MODA PRAIA,commodity,1,317,30%,2020-01-05
2127,EROTICA,commodity,1,196,30%,2020-04-25
3564,UNDERWARE,commodity,4,263,30%,2020-01-06
6679,UNDERWARE,commodity,4,122,20%,2020-01-06
15308,UNDERWARE,commodity,9,254,30%,2020-03-15
16120,MODA PRAIA,commodity,7,156,20%,2020-01-06
18382,UNDERWARE,commodity,2,116,20%,2020-01-06
20115,UNDERWARE,commodity,2,108,20%,2020-01-06
20244,UNDERWARE,commodity,1,106,20%,2020-01-06
20397,VESTUARIO,fashion,1,102,20%,2020-01-06
20893,VESTUARIO,fashion,2,156,20%,2020-05-09
22014,BIJU / JOIAS,fashion,1,184,30%,2020-01-06
26745,MODA PRAIA,seasonal,1,137,20%,2020-01-06
28662,VESTUARIO,fashion,2,323,30%,2020-01-06
30905,UNDERWARE,commodity,1,79,10%,2020-03-20
31921,LINHA NOITE,seasonal,1,84,10%,2020-01-06
32330,UNDERWARE,commodity,1,165,20%,2020-01-06
32812,UNDERWARE,commodity,1,323,30%,2020-01-06
33109,LINHA NOITE,seasonal,1,89,10%,2020-01-06
33366,LINHA NOITE,commodity,6,170,20%,2020-05-20
33792,VESTUARIO,fashion,1,61,10%,2020-01-06
33800,VESTUARIO,fashion,1,121,20%,2020-01-06
33929,VESTUARIO,fashion,1,184,30%,2020-01-06
229,EROTICA,commodity,2,313,30%,2020-01-07
279,UNDERWARE,commodity,5,181,30%,2020-05-08
992,UNDERWARE,commodity,2,87,10%,2020-01-07
7196,LINHA NOITE,commodity,2,83,10%,2020-01-07
9728,UNDERWARE,commodity,3,72,10%,2020-01-07
16172,MODA PRAIA,commodity,1,163,20%,2020-01-07
18007,FITNESS,commodity,27,100,20%,2020-06-27
19276,UNDERWARE,commodity,1,93,20%,2020-01-07
21000,UNDERWARE,commodity,3,99,20%,2020-01-07
21134,VESTUARIO,fashion,1,160,20%,2020-01-07
21976,FITNESS,commodity,19,163,20%,2020-01-07
22027,BIJU / JOIAS,fashion,1,241,30%,2020-01-07
22944,UNDERWARE,commodity,19,100,20%,2020-05-14
23040,FITNESS,commodity,1,158,20%,2020-01-07
28849,UNDERWARE,commodity,14,146,20%,2020-01-07
30372,VESTUARIO,fashion,1,182,30%,2020-04-22
33793,VESTUARIO,fashion,1,223,30%,2020-01-07
34538,LINHA NOITE,seasonal,10,103,20%,2020-01-07
34750,BIJU / JOIAS,fashion,2,287,30%,2020-01-07
34753,BIJU / JOIAS,fashion,2,142,20%,2020-01-07
35181,MODA PRAIA,commodity,2,206,30%,2020-01-07
409,UNDERWARE,commodity,6,120,20%,2020-01-08
424,UNDERWARE,commodity,3,74,10%,2020-01-08
1581,UNDERWARE,commodity,7,159,20%,2020-06-18
4459,UNDERWARE,commodity,2,225,30%,2020-01-08
6295,UNDERWARE,commodity,3,136,20%,2020-01-08
12772,MODA PRAIA,commodity,1,106,20%,2020-01-08
15326,VESTUARIO,fashion,1,69,10%,2020-01-08
17042,VESTUARIO,fashion,2,142,20%,2020-05-03
20764,VESTUARIO,fashion,1,80,10%,2020-01-08
20823,MODA PRAIA,commodity,1,162,20%,2020-01-08
21257,VESTUARIO,fashion,1,173,20%,2020-01-08
21316,MODA PRAIA,commodity,5,138,20%,2020-01-08
22066,BIJU / JOIAS,fashion,2,138,20%,2020-01-08
26375,MODA PRAIA,commodity,2,81,10%,2020-01-08
28478,EROTICA,commodity,3,182,30%,2020-01-08
28969,VESTUARIO,fashion,1,190,30%,2020-01-08
31174,MODA PRAIA,commodity,1,321,30%,2020-01-08
31784,BIJU / JOIAS,fashion,1,68,10%,2020-01-08
31851,BIJU / JOIAS,fashion,1,232,30%,2020-01-08
31900,LINHA NOITE,seasonal,3,128,20%,2020-01-08
31927,BIJU / JOIAS,fashion,3,115,20%,2020-08-01
33258,VESTUARIO,fashion,1,97,20%,2020-01-08
33570,VESTUARIO,fashion,1,133,20%,2020-01-08
33627,LINHA NOITE,commodity,2,74,10%,2020-01-08
34581,BIJU / JOIAS,fashion,1,89,10%,2020-01-08
280,UNDERWARE,commodity,5,320,30%,2020-01-09
1011,UNDERWARE,commodity,1,85,10%,2020-06-05
6840,UNDERWARE,commodity,4,236,30%,2020-01-09
7371,UNDERWARE,commodity,1,61,10%,2020-01-09
8752,UNDERWARE,commodity,1,118,20%,2020-07-29
12782,MODA PRAIA,commodity,1,174,20%,2020-01-09
16693,VESTUARIO,fashion,1,108,20%,2020-01-09
17997,FITNESS,commodity,1,167,20%,2020-06-10
18319,VESTUARIO,fashion,1,99,20%,2020-01-09
18352,VESTUARIO,fashion,1,64,10%,2020-01-09
20803,VESTUARIO,fashion,1,150,20%,2020-01-09
21988,FITNESS,commodity,19,275,30%,2020-01-09
23075,VESTUARIO,fashion,1,67,10%,2020-01-09
26792,MODA PRAIA,commodity,1,76,10%,2020-01-09
30083,VESTUARIO,fashion,1,208,30%,2020-04-30
30177,UNDERWARE,commodity,1,137,20%,2020-01-09
31222,UNDERWARE,commodity,2,172,20%,2020-01-09
31862,BIJU / JOIAS,fashion,1,167,20%,2020-03-17
33237,VESTUARIO,fashion,1,72,10%,2020-01-09
421,UNDERWARE,commodity,1,120,20%,2020-07-27
542,UNDERWARE,commodity,11,121,20%,2020-06-11
1018,UNDERWARE,commodity,1,102,20%,2020-01-10
8762,UNDERWARE,commodity,4,211,30%,2020-01-10
12153,UNDERWARE,commodity,1,319,30%,2020-01-10
14038,FITNESS,commodity,2,319,30%,2020-01-10
14934,UNDERWARE,commodity,3,142,20%,2020-01-10
15311,UNDERWARE,commodity,14,160,20%,2020-01-10
15444,UNDERWARE,commodity,3,290,30%,2020-01-10
19281,UNDERWARE,commodity,7,141,20%,2020-01-10
20240,UNDERWARE,commodity,2,174,20%,2020-06-03
22277,VESTUARIO,fashion,2,227,30%,2020-01-10
22862,VESTUARIO,fashion,1,79,10%,2020-01-10
31789,BIJU / JOIAS,fashion,2,138,20%,2020-01-10
33752,VESTUARIO,fashion,1,60,10%,2020-01-10
34561,UNDERWARE,commodity,3,90,20%,2020-01-10
34613,BIJU / JOIAS,fashion,1,182,30%,2020-05-26
1584,UNDERWARE,commodity,9,200,30%,2020-01-11
3746,UNDERWARE,commodity,1,318,30%,2020-01-11
6675,UNDERWARE,commodity,6,167,20%,2020-01-11
14109,UNDERWARE,commodity,4,161,20%,2020-01-11
14473,UNDERWARE,commodity,35,70,10%,2020-01-11
15199,MODA PRAIA,commodity,6,105,20%,2020-01-11
18305,VESTUARIO,fashion,1,181,30%,2020-05-27
18942,VESTUARIO,fashion,1,107,20%,2020-01-11
19694,VESTUARIO,fashion,1,245,30%,2020-01-11
21213,VESTUARIO,fashion,1,171,20%,2020-01-11
22030,BIJU / JOIAS,fashion,1,98,20%,2020-01-11
23037,FITNESS,commodity,1,101,20%,2020-01-11
25917,FITNESS,commodity,3,318,30%,2020-01-11
27876,LINHA NOITE,seasonal,1,167,20%,2020-01-11
28054,MODA PRAIA,commodity,1,318,30%,2020-01-11
31177,MODA PRAIA,commodity,1,114,20%,2020-01-11
31829,BIJU / JOIAS,fashion,2,63,10%,2020-01-11
32079,UNDERWARE,commodity,3,169,20%,2020-01-11
33215,VESTUARIO,fashion,1,117,20%,2020-01-11
33637,LINHA NOITE,commodity,1,126,20%,2020-01-11
33767,VESTUARIO,fashion,1,174,20%,2020-01-11
34602,BIJU / JOIAS,fashion,1,188,30%,2020-01-11
34728,BIJU / JOIAS,fashion,2,124,20%,2020-01-11
128,UNDERWARE,commodity,2,179,20%,2020-05-17
6312,UNDERWARE,commodity,3,172,20%,2020-01-12
11325,UNDERWARE,commodity,3,186,30%,2020-03-17
13821,VESTUARIO,fashion,1,191,30%,2020-01-12
15270,MODA PRAIA,seasonal,2,156,20%,2020-06-21
16140,MODA PRAIA,commodity,5,175,20%,2020-01-12
17078,VESTUARIO,fashion,1,83,10%,2020-01-12
17286,VESTUARIO,fashion,1,77,10%,2020-01-12
18325,VESTUARIO,fashion,1,63,10%,2020-01-12
19321,MODA PRAIA,commodity,1,317,30%,2020-01-12
20295,UNDERWARE,commodity,7,208,30%,2020-04-30
20432,VESTUARIO,fashion,1,144,20%,2020-01-12
21263,VESTUARIO,fashion,1,317,30%,2020-01-12
21311,VESTUARIO,fashion,2,227,30%,2020-01-12
22753,UNDERWARE,commodity,1,175,20%,2020-06-02
22863,VESTUARIO,fashion,2,173,20%,2020-01-12
27205,MODA PRAIA,commodity,1,120,20%,2020-01-12
29335,VESTUARIO,fashion,2,181,30%,2020-01-12
30651,UNDERWARE,commodity,1,305,30%,2020-01-12
31912,LINHA NOITE,seasonal,3,124,20%,2020-07-23
33585,VESTUARIO,fashion,1,214,30%,2020-01-12
33937,VESTUARIO,fashion,1,156,20%,2020-03-17
2452,UNDERWARE,commodity,4,251,30%,2020-01-13
3015,UNDERWARE,commodity,4,131,20%,2020-01-13
12957,UNDERWARE,commodity,3,145,20%,2020-05-21
14632,UNDERWARE,commodity,1,293,30%,2020-01-13
15253,MODA PRAIA,commodity,2,167,20%,2020-01-13
18815,VESTUARIO,fashion,1,167,20%,2020-01-13
30089,VESTUARIO,fashion,1,69,10%,2020-01-13
31160,MODA PRAIA,commodity,1,313,30%,2020-01-13
31860,BIJU / JOIAS,fashion,1,166,20%,2020-01-13
32795,UNDERWARE,commodity,1,145,20%,2020-01-13
33041,UNDERWARE,commodity,5,134,20%,2020-01-13
34185,VESTUARIO,fashion,1,316,30%,2020-01-13
255,EROTICA,commodity,9,199,30%,2020-03-16
17106,VESTUARIO,fashion,1,224,30%,2020-01-14
17976,MODA PRAIA,seasonal,1,82,10%,2020-01-14
20491,BIJU / JOIAS,fashion,2,72,10%,2020-01-14
20900,VESTUARIO,fashion,1,76,10%,2020-01-14
20957,VESTUARIO,fashion,1,65,10%,2020-01-14
21250,VESTUARIO,fashion,1,96,20%,2020-01-14
22022,BIJU / JOIAS,fashion,1,129,20%,2020-01-14
22265,VESTUARIO,fashion,1,109,20%,2020-01-14
22646,UNDERWARE,commodity,3,140,20%,2020-01-14
31771,BIJU / JOIAS,fashion,1,168,20%,2020-04-22
33613,VESTUARIO,fashion,1,127,20%,2020-01-14
33628,LINHA NOITE,commodity,1,122,20%,2020-01-14
372,UNDERWARE,commodity,1,130,20%,2020-05-18
6767,UNDERWARE,commodity,2,73,10%,2020-01-15
15551,MODA PRAIA,commodity,9,90,20%,2020-08-26
17023,MODA PRAIA,commodity,3,265,30%,2020-01-15
18315,VESTUARIO,fashion,1,91,20%,2020-01-15
19171,VESTUARIO,fashion,1,85,10%,2020-01-15
20196,VESTUARIO,fashion,1,107,20%,2020-01-15
21313,VESTUARIO,fashion,1,123,20%,2020-01-15
24818,UNDERWARE,commodity,4,91,20%,2020-06-19
30886,UNDERWARE,commodity,1,88,10%,2020-04-03
32789,UNDERWARE,commodity,1,81,10%,2020-01-15
32806,UNDERWARE,commodity,2,83,10%,2020-01-15
33609,VESTUARIO,fashion,1,160,20%,2020-01-15
408,UNDERWARE,commodity,4,214,30%,2020-04-24
1056,UNDERWARE,commodity,1,208,30%,2020-01-16
2757,EROTICA,commodity,8,179,20%,2020-01-16
15043,UNDERWARE,commodity,2,177,20%,2020-01-16
17105,VESTUARIO,fashion,1,313,30%,2020-01-16
17985,FITNESS,commodity,1,72,10%,2020-01-16
18589,VESTUARIO,fashion,1,251,30%,2020-03-18
19318,VESTUARIO,fashion,1,233,30%,2020-01-16
21135,VESTUARIO,fashion,1,98,20%,2020-01-16
21284,VESTUARIO,fashion,1,86,10%,2020-01-16
24523,UNDERWARE,commodity,1,67,10%,2020-01-16
31176,MODA PRAIA,commodity,2,108,20%,2020-01-16
31917,LINHA NOITE,seasonal,3,99,20%,2020-01-16
32888,VESTUARIO,fashion,1,163,20%,2020-01-16
34052,UNDERWARE,commodity,1,94,20%,2020-01-16
166,UNDERWARE,commodity,3,143,20%,2020-01-17
3214,UNDERWARE,commodity,2,151,20%,2020-01-17
6115,UNDERWARE,commodity,1,162,20%,2020-06-15
10565,LINHA NOITE,commodity,1,112,20%,2020-01-17
14492,UNDERWARE,commodity,1,159,20%,2020-01-17
14929,UNDERWARE,commodity,1,113,20%,2020-06-23
15149,VESTUARIO,fashion,1,100,20%,2020-01-17
16060,MODA PRAIA,commodity,1,130,20%,2020-01-17
16196,MODA PRAIA,seasonal,2,142,20%,2020-01-17
18593,VESTUARIO,fashion,1,115,20%,2020-01-17
20726,VESTUARIO,fashion,1,254,30%,2020-01-17
22115,VESTUARIO,fashion,1,117,20%,2020-01-17
22929,LINHA NOITE,commodity,2,88,10%,2020-01-17
27269,UNDERWARE,commodity,1,118,20%,2020-01-17
31812,BIJU / JOIAS,fashion,1,138,20%,2020-01-17
33551,VESTUARIO,fashion,1,312,30%,2020-01-17
34626,BIJU / JOIAS,fashion,4,184,30%,2020-01-17
379,UNDERWARE,commodity,1,109,20%,2020-01-18
422,UNDERWARE,commodity,5,217,30%,2020-01-18
613,UNDERWARE,commodity,1,87,10%,2020-01-18
1591,UNDERWARE,commodity,1,131,20%,2020-01-18
2522,EROTICA,commodity,2,200,30%,2020-01-18
8114,MODA PRAIA,commodity,3,139,20%,2020-01-18
14943,UNDERWARE,commodity,7,169,20%,2020-01-18
15317,UNDERWARE,commodity,2,188,30%,2020-01-18
18410,VESTUARIO,fashion,1,74,10%,2020-01-18
20458,VESTUARIO,fashion,1,63,10%,2020-01-18
20746,VESTUARIO,fashion,1,60,10%,2020-01-18
23116,VESTUARIO,fashion,1,203,30%,2020-01-18
24767,VESTUARIO,fashion,2,186,30%,2020-01-18
25214,UNDERWARE,commodity,3,133,20%,2020-01-18
28562,EROTICA,commodity,1,124,20%,2020-01-18
31919,LINHA NOITE,seasonal,3,116,20%,2020-01-18
32190,UNDERWARE,commodity,1,228,30%,2020-01-18
34290,UNDERWARE,commodity,2,75,10%,2020-01-18
34537,LINHA NOITE,seasonal,1,145,20%,2020-01-18
4615,MODA PRAIA,commodity,2,263,30%,2020-01-19
6432,MODA PRAIA,seasonal,3,157,20%,2020-01-19
7342,UNDERWARE,commodity,3,149,20%,2020-01-19
10710,UNDERWARE,commodity,2,79,10%,2020-01-19
13216,MODA PRAIA,commodity,1,111,20%,2020-01-19
14471,UNDERWARE,commodity,4,132,20%,2020-01-19
16056,MODA PRAIA,seasonal,6,148,20%,2020-01-19
16129,MODA PRAIA,commodity,5,66,10%,2020-06-21
16224,MODA PRAIA,commodity,1,140,20%,2020-01-19
17028,MODA PRAIA,commodity,2,127,20%,2020-01-19
18188,UNDERWARE,commodity,3,194,30%,2020-05-14
28654,VESTUARIO,fashion,1,220,30%,2020-01-19
30708,MODA PRAIA,commodity,1,137,20%,2020-01-19
31807,BIJU / JOIAS,fashion,2,137,20%,2020-01-19
32053,UNDERWARE,commodity,2,65,10%,2020-01-19
32817,UNDERWARE,commodity,2,161,20%,2020-01-19
32996,VESTUARIO,fashion,1,67,10%,2020-01-19
33569,VESTUARIO,fashion,1,149,20%,2020-01-19
33865,ACESSORIOS,fashion,1,82,10%,2020-01-19
34294,UNDERWARE,commodity,1,97,20%,2020-01-19
7379,UNDERWARE,commodity,2,119,20%,2020-01-20
15312,UNDERWARE,commodity,5,74,10%,2020-07-15
15329,VESTUARIO,fashion,1,167,20%,2020-04-04
17975,MODA PRAIA,seasonal,1,75,10%,2020-01-20
21433,VESTUARIO,fashion,1,309,30%,2020-01-20
22293,VESTUARIO,fashion,1,88,10%,2020-01-20
26729,MODA PRAIA,commodity,1,112,20%,2020-01-20
27895,MODA PRAIA,commodity,1,187,30%,2020-01-20
30682,VESTUARIO,fashion,1,154,20%,2020-01-20
31816,BIJU / JOIAS,fashion,1,75,10%,2020-01-20
31848,BIJU / JOIAS,fashion,2,68,10%,2020-01-20
31894,LINHA NOITE,seasonal,1,309,30%,2020-01-20
34536,LINHA NOITE,seasonal,4,168,20%,2020-01-20
4603,MODA PRAIA,commodity,1,127,20%,2020-01-21
4619,MODA PRAIA,commodity,1,124,20%,2020-05-23
8764,UNDERWARE,commodity,1,83,10%,2020-01-21
8805,UNDERWARE,commodity,1,142,20%,2020-01-21
11796,UNDERWARE,commodity,1,162,20%,2020-01-21
11857,MODA PRAIA,commodity,1,171,20%,2020-01-21
16045,MODA PRAIA,commodity,2,114,20%,2020-08-02
18598,VESTUARIO,fashion,1,140,20%,2020-01-21
22530,LINHA NOITE,seasonal,1,123,20%,2020-01-21
22953,UNDERWARE,commodity,18,112,20%,2020-07-24
24408,VESTUARIO,fashion,1,237,30%,2020-01-21
30281,UNDERWARE,commodity,2,82,10%,2020-01-21
31090,VESTUARIO,fashion,1,71,10%,2020-01-21
31161,MODA PRAIA,commodity,1,118,20%,2020-01-21
31808,BIJU / JOIAS,fashion,1,73,10%,2020-01-21
32850,UNDERWARE,commodity,2,110,20%,2020-01-21
2087,UNDERWARE,commodity,9,118,20%,2020-01-22
4377,UNDERWARE,commodity,1,110,20%,2020-01-22
6723,UNDERWARE,commodity,4,216,30%,2020-01-22
11019,UNDERWARE,commodity,1,87,10%,2020-01-22
